date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202116,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZG,hospital,0,location,127642,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZG,other,1,location,127642,1,NA,0.004,0.4,0.4,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZG,other,0,location,127642,1,NA,0,0,0.3,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZG,other,0,location,127642,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZG,other,1,location,127642,2,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZG,other,2,location,127642,4,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZG,other,0,location,127642,4,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZG,other,0,location,127642,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZG,other,2,location,127642,6,NA,0.002,0.2,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZG,other,0,location,127642,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,vaccination_centre,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,vaccination_centre,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,vaccination_centre,813,location,1539275,813,NA,0.419,41.9,41.8,0.05,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,vaccination_centre,1391,location,1539275,2204,NA,0.365,36.5,38.3,0.09,0.14,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,vaccination_centre,1787,location,1539275,3991,NA,0.091,9.1,15.7,0.12,0.26,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,vaccination_centre,1132,location,1539275,5123,NA,0.051,5.1,10.8,0.07,0.33,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,vaccination_centre,725,location,1539275,5848,NA,0.058,5.800000000000001,9.8,0.05,0.38,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,vaccination_centre,1436,location,1539275,7284,NA,0.054,5.4,8.4,0.09,0.47,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,vaccination_centre,2025,location,1539275,9309,NA,0.118,11.799999999999999,9,0.13,0.6,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,vaccination_centre,2637,location,1539275,11946,NA,0.142,14.2,9.8,0.17,0.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,vaccination_centre,1651,location,1539275,13597,NA,0.081,8.1,9.5,0.11,0.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,vaccination_centre,1785,location,1539275,15382,NA,0.083,8.3,9.4,0.12,1,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,vaccination_centre,1912,location,1539275,17294,NA,0.068,6.800000000000001,9,0.12,1.12,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,vaccination_centre,2878,location,1539275,20172,NA,0.165,16.5,9.6,0.19,1.31,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,vaccination_centre,2421,location,1539275,22593,NA,0.143,14.299999999999999,10,0.16,1.47,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,vaccination_centre,13486,location,1539275,36079,NA,0.422,42.199999999999996,14.000000000000002,0.88,2.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,vaccination_centre,25260,location,1539275,61339,NA,0.454,45.4,19.5,1.64,3.98,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,vaccination_centre,33950,location,1539275,95289,NA,0.552,55.2,25.4,2.21,6.19,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,vaccination_centre,32269,location,1539275,127558,NA,0.559,55.900000000000006,29.4,2.1,8.29,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,vaccination_centre,49889,location,1539275,177447,NA,0.629,62.9,34.599999999999994,3.24,11.53,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,vaccination_centre,53787,location,1539275,231234,NA,0.645,64.5,38.800000000000004,3.49,15.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,vaccination_centre,69800,location,1539275,301034,NA,0.655,65.5,42.9,4.53,19.56,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,vaccination_centre,69054,location,1539275,370088,NA,0.801,80.10000000000001,46.9,4.49,24.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,nursing_home,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,nursing_home,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,nursing_home,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,nursing_home,97,location,1539275,97,NA,0.025,2.5,1.7000000000000002,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,nursing_home,4056,location,1539275,4153,NA,0.206,20.599999999999998,16.3,0.26,0.27,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,nursing_home,7725,location,1539275,11878,NA,0.351,35.099999999999994,25,0.5,0.77,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,nursing_home,2553,location,1539275,14431,NA,0.206,20.599999999999998,24.099999999999998,0.17,0.94,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,nursing_home,14709,location,1539275,29140,NA,0.553,55.300000000000004,33.7,0.96,1.89,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,nursing_home,3075,location,1539275,32215,NA,0.18,18,31.1,0.2,2.09,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,nursing_home,4845,location,1539275,37060,NA,0.261,26.1,30.3,0.31,2.41,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,nursing_home,8718,location,1539275,45778,NA,0.427,42.699999999999996,32.1,0.57,2.97,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,nursing_home,3320,location,1539275,49098,NA,0.155,15.5,29.9,0.22,3.19,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,nursing_home,15875,location,1539275,64973,NA,0.565,56.49999999999999,33.800000000000004,1.03,4.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,nursing_home,4318,location,1539275,69291,NA,0.248,24.8,33.1,0.28,4.5,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,nursing_home,1284,location,1539275,70575,NA,0.076,7.6,31.2,0.08,4.58,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,nursing_home,245,location,1539275,70820,NA,0.008,0.8,27.400000000000002,0.02,4.6,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,nursing_home,1155,location,1539275,71975,NA,0.021,2.1,22.900000000000002,0.08,4.68,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,nursing_home,733,location,1539275,72708,NA,0.012,1.2,19.400000000000002,0.05,4.72,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,nursing_home,349,location,1539275,73057,NA,0.006,0.6,16.900000000000002,0.02,4.75,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,nursing_home,441,location,1539275,73498,NA,0.006,0.6,14.299999999999999,0.03,4.77,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,nursing_home,178,location,1539275,73676,NA,0.002,0.2,12.4,0.01,4.79,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,nursing_home,628,location,1539275,74304,NA,0.006,0.6,10.6,0.04,4.83,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,nursing_home,293,location,1539275,74597,NA,0.003,0.3,9.5,0.02,4.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,medical_practice,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,medical_practice,1,location,1539275,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,medical_practice,0,location,1539275,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,medical_practice,13,location,1539275,14,NA,0.003,0.3,0.2,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,medical_practice,7584,location,1539275,7598,NA,0.385,38.5,29.9,0.49,0.49,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,medical_practice,10639,location,1539275,18237,NA,0.484,48.4,38.4,0.69,1.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,medical_practice,7952,location,1539275,26189,NA,0.641,64.1,43.8,0.52,1.7,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,medical_practice,4740,location,1539275,30929,NA,0.178,17.8,35.8,0.31,2.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,medical_practice,9086,location,1539275,40015,NA,0.531,53.1,38.6,0.59,2.6,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,medical_practice,10835,location,1539275,50850,NA,0.583,58.3,41.6,0.7,3.3,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,medical_practice,8808,location,1539275,59658,NA,0.431,43.1,41.8,0.57,3.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,medical_practice,7973,location,1539275,67631,NA,0.371,37.1,41.199999999999996,0.52,4.39,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,medical_practice,3813,location,1539275,71444,NA,0.136,13.600000000000001,37.2,0.25,4.64,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,medical_practice,6071,location,1539275,77515,NA,0.349,34.9,37,0.39,5.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,medical_practice,11025,location,1539275,88540,NA,0.652,65.2,39.1,0.72,5.75,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,medical_practice,10755,location,1539275,99295,NA,0.337,33.7,38.4,0.7,6.45,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,medical_practice,21980,location,1539275,121275,NA,0.395,39.5,38.6,1.43,7.88,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,medical_practice,22179,location,1539275,143454,NA,0.361,36.1,38.2,1.44,9.32,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,medical_practice,23198,location,1539275,166652,NA,0.402,40.2,38.5,1.51,10.83,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,medical_practice,20449,location,1539275,187101,NA,0.258,25.8,36.5,1.33,12.16,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,medical_practice,19876,location,1539275,206977,NA,0.238,23.799999999999997,34.699999999999996,1.29,13.45,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,medical_practice,24810,location,1539275,231787,NA,0.233,23.3,33,1.61,15.06,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,medical_practice,5459,location,1539275,237246,NA,0.063,6.3,30.099999999999998,0.35,15.41,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,pharmacy,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,pharmacy,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,pharmacy,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,pharmacy,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,pharmacy,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,pharmacy,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,pharmacy,1,location,1539275,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,pharmacy,0,location,1539275,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,pharmacy,3,location,1539275,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,pharmacy,0,location,1539275,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,pharmacy,0,location,1539275,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,pharmacy,1,location,1539275,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,pharmacy,2,location,1539275,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,pharmacy,1,location,1539275,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,pharmacy,0,location,1539275,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,pharmacy,2,location,1539275,10,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,pharmacy,210,location,1539275,220,NA,0.004,0.4,0.1,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,pharmacy,122,location,1539275,342,NA,0.002,0.2,0.1,0.01,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,pharmacy,138,location,1539275,480,NA,0.002,0.2,0.1,0.01,0.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,pharmacy,2085,location,1539275,2565,NA,0.026,2.6,0.5,0.14,0.17,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,pharmacy,7144,location,1539275,9709,NA,0.086,8.6,1.6,0.46,0.63,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,pharmacy,9152,location,1539275,18861,NA,0.086,8.6,2.7,0.59,1.23,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,pharmacy,9779,location,1539275,28640,NA,0.113,11.3,3.5999999999999996,0.64,1.86,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,hospital,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,hospital,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,hospital,1129,location,1539275,1129,NA,0.581,58.099999999999994,58.099999999999994,0.07,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,hospital,2307,location,1539275,3436,NA,0.606,60.6,59.699999999999996,0.15,0.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,hospital,6206,location,1539275,9642,NA,0.315,31.5,37.9,0.4,0.63,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,hospital,2306,location,1539275,11948,NA,0.105,10.5,25.2,0.15,0.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,hospital,1161,location,1539275,13109,NA,0.094,9.4,21.9,0.08,0.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,hospital,5722,location,1539275,18831,NA,0.215,21.5,21.8,0.37,1.22,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,hospital,2865,location,1539275,21696,NA,0.167,16.7,21,0.19,1.41,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,hospital,185,location,1539275,21881,NA,0.01,1,17.9,0.01,1.42,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,hospital,1149,location,1539275,23030,NA,0.056,5.6000000000000005,16.2,0.07,1.5,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,hospital,8138,location,1539275,31168,NA,0.379,37.9,19,0.53,2.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,hospital,6478,location,1539275,37646,NA,0.231,23.1,19.6,0.42,2.45,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,hospital,4142,location,1539275,41788,NA,0.238,23.799999999999997,19.900000000000002,0.27,2.71,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,hospital,2156,location,1539275,43944,NA,0.128,12.8,19.400000000000002,0.14,2.85,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,hospital,7436,location,1539275,51380,NA,0.233,23.3,19.900000000000002,0.48,3.34,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,hospital,6761,location,1539275,58141,NA,0.122,12.2,18.5,0.44,3.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,hospital,4493,location,1539275,62634,NA,0.073,7.3,16.7,0.29,4.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,hospital,1759,location,1539275,64393,NA,0.03,3,14.899999999999999,0.11,4.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,hospital,6223,location,1539275,70616,NA,0.078,7.8,13.8,0.4,4.59,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,hospital,2205,location,1539275,72821,NA,0.026,2.6,12.2,0.14,4.73,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,hospital,780,location,1539275,73601,NA,0.007,0.7000000000000001,10.5,0.05,4.78,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,hospital,1183,location,1539275,74784,NA,0.014,1.4000000000000001,9.5,0.08,4.86,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,ZH,other,0,location,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202053,ZH,other,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202101,ZH,other,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202102,ZH,other,0,location,1539275,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202103,ZH,other,56,location,1539275,56,NA,0.003,0.3,0.2,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202104,ZH,other,190,location,1539275,246,NA,0.009,0.8999999999999999,0.5,0.01,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202105,ZH,other,5,location,1539275,251,NA,0,0,0.4,0,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202106,ZH,other,0,location,1539275,251,NA,0,0,0.3,0,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202107,ZH,other,70,location,1539275,321,NA,0.004,0.4,0.3,0,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202108,ZH,other,78,location,1539275,399,NA,0.004,0.4,0.3,0.01,0.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202109,ZH,other,112,location,1539275,511,NA,0.005,0.5,0.4,0.01,0.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202110,ZH,other,266,location,1539275,777,NA,0.012,1.2,0.5,0.02,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202111,ZH,other,13,location,1539275,790,NA,0,0,0.4,0,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202112,ZH,other,0,location,1539275,790,NA,0,0,0.4,0,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202113,ZH,other,20,location,1539275,810,NA,0.001,0.1,0.4,0,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202114,ZH,other,5,location,1539275,815,NA,0,0,0.3,0,0.05,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202115,ZH,other,233,location,1539275,1048,NA,0.004,0.4,0.3,0.02,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202116,ZH,other,6,location,1539275,1054,NA,0,0,0.3,0,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202117,ZH,other,30,location,1539275,1084,NA,0.001,0.1,0.3,0,0.07,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202118,ZH,other,236,location,1539275,1320,NA,0.003,0.3,0.3,0.02,0.09,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202119,ZH,other,154,location,1539275,1474,NA,0.002,0.2,0.2,0.01,0.1,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202120,ZH,other,1363,location,1539275,2837,NA,0.013,1.3,0.4,0.09,0.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202121,ZH,other,444,location,1539275,3281,NA,0.005,0.5,0.4,0.03,0.21,COVID19VaccDosesAdministered,2021-06-01_09-31-55,detailed
202052,CH,vaccination_centre,NA,location,8222578,NA,NA,0.253,25.3,25.3,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CH,nursing_home,NA,location,8222578,NA,NA,0.088,8.799999999999999,8.799999999999999,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CH,medical_practice,NA,location,8222578,NA,NA,0.105,10.5,10.5,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CH,hospital,NA,location,8222578,NA,NA,0.016,1.6,1.6,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202052,CH,other,NA,location,8222578,NA,NA,0.538,53.800000000000004,53.800000000000004,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,vaccination_centre,NA,location,8222578,NA,NA,0.563,56.3,50.8,0.04,0.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,nursing_home,NA,location,8222578,NA,NA,0.231,23.1,20.599999999999998,0.01,0.02,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,medical_practice,NA,location,8222578,NA,NA,0.025,2.5,3.9,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,hospital,NA,location,8222578,NA,NA,0.074,7.3999999999999995,6.4,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202053,CH,other,NA,location,8222578,NA,NA,0.107,10.7,18.4,0.01,0.01,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,vaccination_centre,NA,location,8222578,NA,NA,0.362,36.199999999999996,38.6,0.14,0.18,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,nursing_home,NA,location,8222578,NA,NA,0.304,30.4,28.799999999999997,0.12,0.13,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,medical_practice,NA,location,8222578,NA,NA,0.058,5.800000000000001,5.5,0.02,0.03,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,pharmacy,NA,location,8222578,NA,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,hospital,NA,location,8222578,NA,NA,0.084,8.4,8,0.03,0.04,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
202101,CH,other,NA,location,8222578,NA,NA,0.192,19.2,19.1,0.07,0.09,COVID19VaccDosesAdministered,2021-06-01_09-31-55,partial
