date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202053,TG,40 - 49,78,altersklasse_covid19,36766,84,0.21,0.23,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.285,28.499999999999996
202101,TG,40 - 49,127,altersklasse_covid19,36766,211,0.35,0.57,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.161,16.1
202102,TG,40 - 49,105,altersklasse_covid19,36766,316,0.29,0.86,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.129,12.9
202103,TG,40 - 49,35,altersklasse_covid19,36766,351,0.1,0.95,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.019,1.9
202104,TG,40 - 49,123,altersklasse_covid19,36766,474,0.33,1.29,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.038,3.8
202105,TG,40 - 49,154,altersklasse_covid19,36766,628,0.42,1.71,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.045,4.5
202106,TG,40 - 49,-6,altersklasse_covid19,36766,622,-0.02,1.69,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.002,-0.2
202107,TG,40 - 49,-5,altersklasse_covid19,36766,617,-0.01,1.68,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.02,2
202108,TG,40 - 49,-76,altersklasse_covid19,36766,541,-0.21,1.47,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.031,3.1
202109,TG,40 - 49,-114,altersklasse_covid19,36766,427,-0.31,1.16,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.039,3.9
202110,TG,40 - 49,-153,altersklasse_covid19,36766,274,-0.42,0.75,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.093,9.3
202111,TG,40 - 49,119,altersklasse_covid19,36766,393,0.32,1.07,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.069,6.9
202112,TG,40 - 49,233,altersklasse_covid19,36766,626,0.63,1.7,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.455,45.5
202113,TG,40 - 49,156,altersklasse_covid19,36766,782,0.42,2.13,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.039,3.9
202114,TG,40 - 49,148,altersklasse_covid19,36766,930,0.4,2.53,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.039,3.9
202115,TG,40 - 49,33,altersklasse_covid19,36766,963,0.09,2.62,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.013,1.3
202116,TG,40 - 49,164,altersklasse_covid19,36766,1127,0.45,3.07,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.074,7.3999999999999995
202117,TG,40 - 49,1177,altersklasse_covid19,36766,2304,3.2,6.27,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.258,25.8
202118,TG,40 - 49,1337,altersklasse_covid19,36766,3641,3.64,9.9,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.303,30.3
202119,TG,40 - 49,1600,altersklasse_covid19,36766,5241,4.35,14.26,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.336,33.6
202120,TG,40 - 49,1413,altersklasse_covid19,36766,6654,3.84,18.1,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.447,44.7
202121,TG,40 - 49,1537,altersklasse_covid19,36766,8191,4.18,22.28,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.417,41.699999999999996
202122,TG,40 - 49,1390,altersklasse_covid19,36766,9581,3.78,26.06,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.332,33.2
202123,TG,40 - 49,958,altersklasse_covid19,36766,10539,2.61,28.67,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.311,31.1
202124,TG,40 - 49,-1378,altersklasse_covid19,36766,9161,-3.75,24.92,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.204,20.4
202125,TG,40 - 49,-1847,altersklasse_covid19,36766,7314,-5.02,19.89,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.257,25.7
202052,TG,50 - 59,6,altersklasse_covid19,44638,6,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.333,33.300000000000004
202053,TG,50 - 59,72,altersklasse_covid19,44638,78,0.16,0.17,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.263,26.3
202101,TG,50 - 59,153,altersklasse_covid19,44638,231,0.34,0.52,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.193,19.3
202102,TG,50 - 59,166,altersklasse_covid19,44638,397,0.37,0.89,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.204,20.4
202103,TG,50 - 59,135,altersklasse_covid19,44638,532,0.3,1.19,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.073,7.3
202104,TG,50 - 59,329,altersklasse_covid19,44638,861,0.74,1.93,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.1,10
202105,TG,50 - 59,392,altersklasse_covid19,44638,1253,0.88,2.81,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.116,11.600000000000001
202106,TG,50 - 59,107,altersklasse_covid19,44638,1360,0.24,3.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.036,3.5999999999999996
202107,TG,50 - 59,8,altersklasse_covid19,44638,1368,0.02,3.06,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.032,-3.2
202108,TG,50 - 59,-229,altersklasse_covid19,44638,1139,-0.51,2.55,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.094,9.4
202109,TG,50 - 59,-303,altersklasse_covid19,44638,836,-0.68,1.87,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.104,10.4
202110,TG,50 - 59,-230,altersklasse_covid19,44638,606,-0.52,1.36,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.14,14.000000000000002
202111,TG,50 - 59,321,altersklasse_covid19,44638,927,0.72,2.08,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.185,18.5
202112,TG,50 - 59,472,altersklasse_covid19,44638,1399,1.06,3.13,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.922,92.2
202113,TG,50 - 59,403,altersklasse_covid19,44638,1802,0.9,4.04,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.101,10.100000000000001
202114,TG,50 - 59,354,altersklasse_covid19,44638,2156,0.79,4.83,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.094,9.4
202115,TG,50 - 59,141,altersklasse_covid19,44638,2297,0.32,5.15,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.056,5.6000000000000005
202116,TG,50 - 59,243,altersklasse_covid19,44638,2540,0.54,5.69,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.11,11
202117,TG,50 - 59,1856,altersklasse_covid19,44638,4396,4.16,9.85,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.406,40.6
202118,TG,50 - 59,2321,altersklasse_covid19,44638,6717,5.2,15.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.527,52.7
202119,TG,50 - 59,1904,altersklasse_covid19,44638,8621,4.27,19.31,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.4,40
202120,TG,50 - 59,1516,altersklasse_covid19,44638,10137,3.4,22.71,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.479,47.9
202121,TG,50 - 59,1349,altersklasse_covid19,44638,11486,3.02,25.73,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.366,36.6
202122,TG,50 - 59,493,altersklasse_covid19,44638,11979,1.1,26.84,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.118,11.799999999999999
202123,TG,50 - 59,192,altersklasse_covid19,44638,12171,0.43,27.27,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.062,6.2
202124,TG,50 - 59,-1937,altersklasse_covid19,44638,10234,-4.34,22.93,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.287,28.7
202125,TG,50 - 59,-2216,altersklasse_covid19,44638,8018,-4.96,17.96,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.308,30.8
202052,TG,60 - 69,1,altersklasse_covid19,33055,1,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.056,5.6000000000000005
202053,TG,60 - 69,23,altersklasse_covid19,33055,24,0.07,0.07,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.084,8.4
202101,TG,60 - 69,85,altersklasse_covid19,33055,109,0.26,0.33,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.107,10.7
202102,TG,60 - 69,92,altersklasse_covid19,33055,201,0.28,0.61,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.113,11.3
202103,TG,60 - 69,195,altersklasse_covid19,33055,396,0.59,1.2,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.105,10.5
202104,TG,60 - 69,395,altersklasse_covid19,33055,791,1.19,2.39,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.121,12.1
202105,TG,60 - 69,669,altersklasse_covid19,33055,1460,2.02,4.42,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.197,19.7
202106,TG,60 - 69,529,altersklasse_covid19,33055,1989,1.6,6.02,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.177,17.7
202107,TG,60 - 69,138,altersklasse_covid19,33055,2127,0.42,6.43,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.559,-55.900000000000006
202108,TG,60 - 69,-291,altersklasse_covid19,33055,1836,-0.88,5.55,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.12,12
202109,TG,60 - 69,-535,altersklasse_covid19,33055,1301,-1.62,3.94,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.184,18.4
202110,TG,60 - 69,-240,altersklasse_covid19,33055,1061,-0.73,3.21,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.147,14.7
202111,TG,60 - 69,462,altersklasse_covid19,33055,1523,1.4,4.61,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.266,26.6
202112,TG,60 - 69,378,altersklasse_covid19,33055,1901,1.14,5.75,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.738,73.8
202113,TG,60 - 69,1405,altersklasse_covid19,33055,3306,4.25,10,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.353,35.3
202114,TG,60 - 69,1680,altersklasse_covid19,33055,4986,5.08,15.08,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.446,44.6
202115,TG,60 - 69,1196,altersklasse_covid19,33055,6182,3.62,18.7,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.474,47.4
202116,TG,60 - 69,1001,altersklasse_covid19,33055,7183,3.03,21.73,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.454,45.4
202117,TG,60 - 69,855,altersklasse_covid19,33055,8038,2.59,24.32,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.187,18.7
202118,TG,60 - 69,188,altersklasse_covid19,33055,8226,0.57,24.89,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.043,4.3
202119,TG,60 - 69,-72,altersklasse_covid19,33055,8154,-0.22,24.67,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.015,-1.5
202120,TG,60 - 69,-410,altersklasse_covid19,33055,7744,-1.24,23.43,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.13,-13
202121,TG,60 - 69,-539,altersklasse_covid19,33055,7205,-1.63,21.8,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.146,-14.6
202122,TG,60 - 69,-502,altersklasse_covid19,33055,6703,-1.52,20.28,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.12,-12
202123,TG,60 - 69,-809,altersklasse_covid19,33055,5894,-2.45,17.83,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.262,-26.200000000000003
202124,TG,60 - 69,-1325,altersklasse_covid19,33055,4569,-4.01,13.82,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.196,19.6
202125,TG,60 - 69,-1044,altersklasse_covid19,33055,3525,-3.16,10.66,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.145,14.499999999999998
202052,TG,70 - 79,0,altersklasse_covid19,22373,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202053,TG,70 - 79,1,altersklasse_covid19,22373,1,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.004,0.4
202101,TG,70 - 79,54,altersklasse_covid19,22373,55,0.24,0.25,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.068,6.800000000000001
202102,TG,70 - 79,93,altersklasse_covid19,22373,148,0.42,0.66,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.114,11.4
202103,TG,70 - 79,632,altersklasse_covid19,22373,780,2.82,3.49,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.34,34
202104,TG,70 - 79,973,altersklasse_covid19,22373,1753,4.35,7.84,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.297,29.7
202105,TG,70 - 79,1224,altersklasse_covid19,22373,2977,5.47,13.31,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.361,36.1
202106,TG,70 - 79,1542,altersklasse_covid19,22373,4519,6.89,20.2,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.515,51.5
202107,TG,70 - 79,5,altersklasse_covid19,22373,4524,0.02,20.22,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.02,-2
202108,TG,70 - 79,-859,altersklasse_covid19,22373,3665,-3.84,16.38,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.354,35.4
202109,TG,70 - 79,-1025,altersklasse_covid19,22373,2640,-4.58,11.8,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.353,35.3
202110,TG,70 - 79,-460,altersklasse_covid19,22373,2180,-2.06,9.74,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.281,28.1
202111,TG,70 - 79,427,altersklasse_covid19,22373,2607,1.91,11.65,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.246,24.6
202112,TG,70 - 79,-395,altersklasse_covid19,22373,2212,-1.77,9.89,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.771,-77.10000000000001
202113,TG,70 - 79,1440,altersklasse_covid19,22373,3652,6.44,16.32,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.362,36.199999999999996
202114,TG,70 - 79,1276,altersklasse_covid19,22373,4928,5.7,22.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.339,33.900000000000006
202115,TG,70 - 79,1056,altersklasse_covid19,22373,5984,4.72,26.75,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.419,41.9
202116,TG,70 - 79,536,altersklasse_covid19,22373,6520,2.4,29.14,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.243,24.3
202117,TG,70 - 79,-645,altersklasse_covid19,22373,5875,-2.88,26.26,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.141,-14.099999999999998
202118,TG,70 - 79,-1006,altersklasse_covid19,22373,4869,-4.5,21.76,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.228,-22.8
202119,TG,70 - 79,-1095,altersklasse_covid19,22373,3774,-4.89,16.87,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.23,-23
202120,TG,70 - 79,-1288,altersklasse_covid19,22373,2486,-5.76,11.11,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.407,-40.699999999999996
202121,TG,70 - 79,-630,altersklasse_covid19,22373,1856,-2.82,8.3,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.171,-17.1
202122,TG,70 - 79,-339,altersklasse_covid19,22373,1517,-1.52,6.78,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.081,-8.1
202123,TG,70 - 79,-426,altersklasse_covid19,22373,1091,-1.9,4.88,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.138,-13.8
202124,TG,70 - 79,-331,altersklasse_covid19,22373,760,-1.48,3.4,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.049,4.9
202125,TG,70 - 79,-154,altersklasse_covid19,22373,606,-0.69,2.71,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.021,2.1
202052,TG,80+,0,altersklasse_covid19,13053,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202053,TG,80+,0,altersklasse_covid19,13053,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202101,TG,80+,221,altersklasse_covid19,13053,221,1.69,1.69,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.279,27.900000000000002
202102,TG,80+,237,altersklasse_covid19,13053,458,1.82,3.51,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.292,29.2
202103,TG,80+,841,altersklasse_covid19,13053,1299,6.44,9.95,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.452,45.2
202104,TG,80+,1266,altersklasse_covid19,13053,2565,9.7,19.65,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.387,38.7
202105,TG,80+,853,altersklasse_covid19,13053,3418,6.53,26.19,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.252,25.2
202106,TG,80+,872,altersklasse_covid19,13053,4290,6.68,32.87,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.291,29.099999999999998
202107,TG,80+,-384,altersklasse_covid19,13053,3906,-2.94,29.92,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,1.555,155.5
202108,TG,80+,-912,altersklasse_covid19,13053,2994,-6.99,22.94,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.376,37.6
202109,TG,80+,-845,altersklasse_covid19,13053,2149,-6.47,16.46,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.291,29.099999999999998
202110,TG,80+,-397,altersklasse_covid19,13053,1752,-3.04,13.42,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.242,24.2
202111,TG,80+,221,altersklasse_covid19,13053,1973,1.69,15.12,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.127,12.7
202112,TG,80+,-579,altersklasse_covid19,13053,1394,-4.44,10.68,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-1.131,-113.1
202113,TG,80+,400,altersklasse_covid19,13053,1794,3.06,13.74,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.101,10.100000000000001
202114,TG,80+,266,altersklasse_covid19,13053,2060,2.04,15.78,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.071,7.1
202115,TG,80+,164,altersklasse_covid19,13053,2224,1.26,17.04,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.065,6.5
202116,TG,80+,113,altersklasse_covid19,13053,2337,0.87,17.9,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.051,5.1
202117,TG,80+,-282,altersklasse_covid19,13053,2055,-2.16,15.74,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.062,-6.2
202118,TG,80+,-327,altersklasse_covid19,13053,1728,-2.51,13.24,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.074,-7.3999999999999995
202119,TG,80+,-321,altersklasse_covid19,13053,1407,-2.46,10.78,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.067,-6.7
202120,TG,80+,-565,altersklasse_covid19,13053,842,-4.33,6.45,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.179,-17.9
202121,TG,80+,-187,altersklasse_covid19,13053,655,-1.43,5.02,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.051,-5.1
202122,TG,80+,-62,altersklasse_covid19,13053,593,-0.47,4.54,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.015,-1.5
202123,TG,80+,-109,altersklasse_covid19,13053,484,-0.84,3.71,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.035,-3.5000000000000004
202124,TG,80+,-71,altersklasse_covid19,13053,413,-0.54,3.16,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.011,1.0999999999999999
202125,TG,80+,-26,altersklasse_covid19,13053,387,-0.2,2.96,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.004,0.4
202052,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202101,TI,0 - 9,3,altersklasse_covid19,29500,3,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202102,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202103,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202104,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202105,TI,0 - 9,-3,altersklasse_covid19,29500,0,-0.01,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202106,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202107,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202108,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202109,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202110,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202111,TI,0 - 9,0,altersklasse_covid19,29500,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202112,TI,0 - 9,1,altersklasse_covid19,29500,1,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202113,TI,0 - 9,2,altersklasse_covid19,29500,3,0.01,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202114,TI,0 - 9,0,altersklasse_covid19,29500,3,0,0.01,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202115,TI,0 - 9,3,altersklasse_covid19,29500,6,0.01,0.02,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202116,TI,0 - 9,4,altersklasse_covid19,29500,10,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202117,TI,0 - 9,0,altersklasse_covid19,29500,10,0,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202118,TI,0 - 9,0,altersklasse_covid19,29500,10,0,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202119,TI,0 - 9,2,altersklasse_covid19,29500,12,0.01,0.04,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202120,TI,0 - 9,1,altersklasse_covid19,29500,13,0,0.04,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.002,-0.2
202121,TI,0 - 9,1,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202122,TI,0 - 9,0,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202123,TI,0 - 9,0,altersklasse_covid19,29500,14,0,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202124,TI,0 - 9,1,altersklasse_covid19,29500,15,0,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202125,TI,0 - 9,0,altersklasse_covid19,29500,15,0,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202052,TI,10 - 19,0,altersklasse_covid19,33625,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,TI,10 - 19,0,altersklasse_covid19,33625,0,0,0,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202101,TI,10 - 19,64,altersklasse_covid19,33625,64,0.19,0.19,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.009,0.8999999999999999
202102,TI,10 - 19,6,altersklasse_covid19,33625,70,0.02,0.21,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202103,TI,10 - 19,1,altersklasse_covid19,33625,71,0,0.21,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202104,TI,10 - 19,2,altersklasse_covid19,33625,73,0.01,0.22,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202105,TI,10 - 19,-38,altersklasse_covid19,33625,35,-0.11,0.1,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.014,1.4000000000000001
202106,TI,10 - 19,-29,altersklasse_covid19,33625,6,-0.09,0.02,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.01,1
202107,TI,10 - 19,3,altersklasse_covid19,33625,9,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.007,-0.7000000000000001
202108,TI,10 - 19,0,altersklasse_covid19,33625,9,0,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0,-0
202109,TI,10 - 19,2,altersklasse_covid19,33625,11,0.01,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.001,-0.1
202110,TI,10 - 19,0,altersklasse_covid19,33625,11,0,0.03,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202111,TI,10 - 19,-3,altersklasse_covid19,33625,8,-0.01,0.02,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,-0.001,-0.1
202112,TI,10 - 19,9,altersklasse_covid19,33625,17,0.03,0.05,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202113,TI,10 - 19,26,altersklasse_covid19,33625,43,0.08,0.13,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.005,0.5
202114,TI,10 - 19,12,altersklasse_covid19,33625,55,0.04,0.16,COVID19PartiallyVaccPersons,2021-06-29_09-35-11,detailed,0.007,0.7000000000000001
