geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
CH04,202011,251,293,1,100,1539275,16.31,19.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,217,14.1,638.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202011,160,186,1,100,1183813,13.52,15.71,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,143,12.08,841.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202011,88,109,1,100,818962,10.75,13.31,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,68,8.31,340,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202011,353,425,1,100,351491,100.43,120.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-11,287,81.65,434.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202012,2647,3675,1,100,1654751,159.96,222.09,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,1739,105.09,191.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202012,781,1089,1,100,1886584,41.4,57.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,552,29.26,241,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202012,713,1062,1,100,1171157,60.88,90.68,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,436,37.23,157.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202012,799,1092,1,100,1539275,51.91,70.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,548,35.6,218.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202012,524,710,1,100,1183813,44.26,59.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,364,30.74,227.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202012,305,414,1,100,818962,37.24,50.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,217,26.49,246.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202012,790,1215,1,100,351491,224.76,345.67,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-12,437,124.33,123.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202013,3116,6791,1,100,1654751,188.31,410.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,469,28.35,17.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202013,909,1998,1,100,1886584,48.18,105.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,128,6.78,16.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202013,791,1853,1,100,1171157,67.54,158.22,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,78,6.66,10.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202013,813,1905,1,100,1539275,52.82,123.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,14,0.91,1.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202013,514,1224,1,100,1183813,43.42,103.39,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,-10,-0.84,-1.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202013,336,750,1,100,818962,41.03,91.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,31,3.79,10.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202013,866,2081,1,100,351491,246.38,592.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-13,76,21.62,9.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202014,2725,9516,1,100,1654751,164.68,575.07,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-391,-23.63,-12.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202014,827,2825,1,100,1886584,43.84,149.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-82,-4.34,-9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202014,580,2433,1,100,1171157,49.52,207.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-211,-18.02,-26.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202014,715,2620,1,100,1539275,46.45,170.21,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-98,-6.37,-12.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202014,417,1641,1,100,1183813,35.23,138.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-97,-8.19,-18.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202014,265,1015,1,100,818962,32.36,123.94,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-71,-8.67,-21.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202014,496,2577,1,100,351491,141.11,733.16,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-14,-370,-105.27,-42.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202015,1497,11013,1,100,1654751,90.47,665.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-1228,-74.21,-45.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202015,609,3434,1,100,1886584,32.28,182.02,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-218,-11.56,-26.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202015,316,2749,1,100,1171157,26.98,234.73,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-264,-22.54,-45.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202015,381,3001,1,100,1539275,24.75,194.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-334,-21.7,-46.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202015,300,1941,1,100,1183813,25.34,163.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-117,-9.89,-28.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202015,177,1192,1,100,818962,21.61,145.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-88,-10.75,-33.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202015,319,2896,1,100,351491,90.76,823.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-15,-177,-50.35,-35.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202016,741,11754,1,100,1654751,44.78,710.32,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-756,-45.69,-50.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202016,354,3788,1,100,1886584,18.76,200.79,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-255,-13.52,-41.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202016,193,2942,1,100,1171157,16.48,251.2,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-123,-10.5,-38.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202016,189,3190,1,100,1539275,12.28,207.24,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-192,-12.47,-50.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202016,137,2078,1,100,1183813,11.57,175.53,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-163,-13.77,-54.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202016,80,1272,1,100,818962,9.77,155.32,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-97,-11.84,-54.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202016,146,3042,1,100,351491,41.54,865.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-16,-173,-49.22,-54.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202017,397,12151,1,100,1654751,23.99,734.31,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-344,-20.79,-46.4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202017,210,3998,1,100,1886584,11.13,211.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-144,-7.63,-40.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202017,100,3042,1,100,1171157,8.54,259.74,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-93,-7.94,-48.2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202017,157,3347,1,100,1539275,10.2,217.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-32,-2.08,-16.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202017,115,2193,1,100,1183813,9.71,185.25,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-22,-1.86,-16.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202017,83,1355,1,100,818962,10.13,165.45,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,3,0.36,3.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202017,105,3147,1,100,351491,29.87,895.33,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-17,-41,-11.67,-28.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202018,244,12395,1,100,1654751,14.75,749.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-153,-9.24,-38.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202018,169,4167,1,100,1886584,8.96,220.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-41,-2.17,-19.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202018,73,3115,1,100,1171157,6.23,265.98,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-27,-2.31,-27,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202018,67,3414,1,100,1539275,4.35,221.79,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-90,-5.85,-57.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202018,37,2230,1,100,1183813,3.13,188.37,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-78,-6.58,-67.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202018,54,1409,1,100,818962,6.59,172.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-29,-3.54,-34.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202018,56,3203,1,100,351491,15.93,911.26,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-18,-49,-13.94,-46.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202019,123,12518,1,100,1654751,7.43,756.49,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-121,-7.32,-49.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202019,113,4280,1,100,1886584,5.99,226.87,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-56,-2.97,-33.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202019,42,3157,1,100,1171157,3.59,269.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-31,-2.64,-42.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202019,55,3469,1,100,1539275,3.57,225.37,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-12,-0.78,-17.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202019,22,2252,1,100,1183813,1.86,190.23,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-15,-1.27,-40.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202019,18,1427,1,100,818962,2.2,174.24,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-36,-4.39,-66.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202019,28,3231,1,100,351491,7.97,919.23,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-19,-28,-7.96,-50,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202020,84,12602,1,100,1654751,5.08,761.56,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-39,-2.35,-31.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202020,42,4322,1,100,1886584,2.23,229.09,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-71,-3.76,-62.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202020,29,3186,1,100,1171157,2.48,272.04,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-13,-1.11,-31,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202020,28,3497,1,100,1539275,1.82,227.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-27,-1.75,-49.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202020,8,2260,1,100,1183813,0.68,190.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-14,-1.18,-63.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202020,21,1448,1,100,818962,2.56,176.81,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,3,0.36,16.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202020,19,3250,1,100,351491,5.41,924.63,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-20,-9,-2.56,-32.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202021,49,12651,1,100,1654751,2.96,764.53,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-35,-2.12,-41.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202021,37,4359,1,100,1886584,1.96,231.05,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-5,-0.27,-11.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202021,12,3198,1,100,1171157,1.02,273.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-17,-1.46,-58.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202021,12,3509,1,100,1539275,0.78,227.96,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-16,-1.04,-57.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202021,6,2266,1,100,1183813,0.51,191.42,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-2,-0.17,-25,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202021,15,1463,1,100,818962,1.83,178.64,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,-6,-0.73,-28.6,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202021,23,3273,1,100,351491,6.54,931.18,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-21,4,1.13,21.1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202022,42,12693,1,100,1654751,2.54,767.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,-7,-0.42,-14.3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202022,20,4379,1,100,1886584,1.06,232.11,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,-17,-0.9,-45.9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202022,20,3218,1,100,1171157,1.71,274.77,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,8,0.69,66.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202022,26,3535,1,100,1539275,1.69,229.65,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,14,0.91,116.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202022,6,2272,1,100,1183813,0.51,191.92,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202022,2,1465,1,100,818962,0.24,178.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,-13,-1.59,-86.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202022,10,3283,1,100,351491,2.85,934.02,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-22,-13,-3.69,-56.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202023,34,12727,1,100,1654751,2.05,769.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,-8,-0.49,-19,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH02,202023,27,4406,1,100,1886584,1.43,233.54,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,7,0.37,35,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH03,202023,11,3229,1,100,1171157,0.94,275.71,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,-9,-0.77,-45,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH04,202023,18,3553,1,100,1539275,1.17,230.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,-8,-0.52,-30.8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH05,202023,5,2277,1,100,1183813,0.42,192.34,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,-1,-0.09,-16.7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH06,202023,2,1467,1,100,818962,0.24,179.13,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH07,202023,2,3285,1,100,351491,0.57,934.59,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-23,-8,-2.28,-80,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
CH01,202024,41,12768,1,100,1654751,2.48,771.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,7,0.43,20.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202024,31,4437,1,100,1886584,1.64,235.19,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,4,0.21,14.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202024,13,3242,1,100,1171157,1.11,276.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,2,0.17,18.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202024,26,3579,1,100,1539275,1.69,232.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,8,0.52,44.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202024,11,2288,1,100,1183813,0.93,193.27,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,6,0.51,120,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202024,13,1480,1,100,818962,1.59,180.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,11,1.35,550,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202024,5,3290,1,100,351491,1.42,936.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-24,3,0.85,150,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202025,64,12832,1,100,1654751,3.87,775.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,23,1.39,56.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202025,34,4471,1,100,1886584,1.8,236.99,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,3,0.16,9.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202025,15,3257,1,100,1171157,1.28,278.1,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,2,0.17,15.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202025,33,3612,1,100,1539275,2.14,234.66,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,7,0.45,26.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202025,5,2293,1,100,1183813,0.42,193.7,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,-6,-0.51,-54.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202025,15,1495,1,100,818962,1.83,182.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,2,0.24,15.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202025,5,3295,1,100,351491,1.42,937.44,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-25,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202026,100,12932,1,100,1654751,6.04,781.51,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,36,2.17,56.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202026,57,4528,1,100,1886584,3.02,240.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,23,1.22,67.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202026,46,3303,1,100,1171157,3.93,282.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,31,2.65,206.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202026,79,3691,1,100,1539275,5.13,239.79,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,46,2.99,139.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202026,38,2331,1,100,1183813,3.21,196.91,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,33,2.79,660,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202026,35,1530,1,100,818962,4.27,186.82,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,20,2.44,133.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202026,2,3297,1,100,351491,0.57,938,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-26,-3,-0.85,-60,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202027,144,13076,1,100,1654751,8.7,790.21,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,44,2.66,44,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202027,105,4633,1,100,1886584,5.57,245.58,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,48,2.55,84.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202027,84,3387,1,100,1171157,7.17,289.2,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,38,3.24,82.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202027,200,3891,1,100,1539275,12.99,252.78,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,121,7.86,153.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202027,61,2392,1,100,1183813,5.15,202.06,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,23,1.94,60.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202027,65,1595,1,100,818962,7.94,194.76,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,30,3.67,85.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202027,25,3322,1,100,351491,7.11,945.12,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-27,23,6.54,1150,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202028,146,13222,1,100,1654751,8.82,799.03,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,2,0.12,1.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202028,97,4730,1,100,1886584,5.14,250.72,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,-8,-0.43,-7.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202028,98,3485,1,100,1171157,8.37,297.57,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,14,1.2,16.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202028,142,4033,1,100,1539275,9.23,262.01,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,-58,-3.76,-29,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202028,65,2457,1,100,1183813,5.49,207.55,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,4,0.34,6.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202028,62,1657,1,100,818962,7.57,202.33,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,-3,-0.37,-4.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202028,25,3347,1,100,351491,7.11,952.23,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-28,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202029,204,13426,1,100,1654751,12.33,811.36,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,58,3.51,39.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202029,111,4841,1,100,1886584,5.88,256.6,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,14,0.74,14.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202029,97,3582,1,100,1171157,8.28,305.85,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,-1,-0.09,-1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202029,144,4177,1,100,1539275,9.36,271.36,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,2,0.13,1.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH05,202029,70,2527,1,100,1183813,5.91,213.46,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,5,0.42,7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH06,202029,56,1713,1,100,818962,6.84,209.17,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,-6,-0.73,-9.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH07,202029,33,3380,1,100,351491,9.39,961.62,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-29,8,2.28,32,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH01,202030,323,13749,1,100,1654751,19.52,830.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-30,119,7.19,58.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH02,202030,76,4917,1,100,1886584,4.03,260.63,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-30,-35,-1.85,-31.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH03,202030,94,3676,1,100,1171157,8.03,313.88,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-30,-3,-0.25,-3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
CH04,202030,152,4329,1,100,1539275,9.87,281.24,COVID19Cases,,2021-07-09_07-48-17,isoweek,2020-30,8,0.51,5.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
