date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202118,NW,risk_groups,744,indication,43087,5755,13.3,0.7859999999999999,78.6,94.1,1.73,13.36,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,SG,risk_groups,6366,indication,510734,56457,11.1,0.663,66.30000000000001,83.5,1.25,11.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,SH,risk_groups,1424,indication,82348,11017,13.4,0.9279999999999999,92.8,94.6,1.73,13.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,SO,risk_groups,2525,indication,275247,35059,12.8,0.8859999999999999,88.6,95.4,0.92,12.74,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,SZ,risk_groups,1053,indication,160480,15787,9.9,0.844,84.4,85.19999999999999,0.66,9.84,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,TG,risk_groups,3340,indication,279547,32194,11.4,0.729,72.89999999999999,90.7,1.19,11.52,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,TI,risk_groups,4402,indication,351491,47292,13.4,0.769,76.89999999999999,92.6,1.25,13.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,UR,risk_groups,555,indication,36703,4840,13.1,0.6759999999999999,67.6,79.7,1.51,13.19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,VD,risk_groups,8661,indication,805098,91574,11.3,1,100,91.2,1.08,11.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,ZG,risk_groups,866,indication,127642,14530,11.4,0.353,35.300000000000004,78.2,0.68,11.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202118,ZH,risk_groups,19718,indication,1539275,144230,9.5,0.9830000000000001,98.30000000000001,96.60000000000001,1.28,9.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AG,risk_groups,10279,indication,685845,89730,13.1,0.724,72.39999999999999,84,1.5,13.08,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AI,risk_groups,34,indication,16128,2237,13.8,0.45999999999999996,46,89.5,0.21,13.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,AR,risk_groups,857,indication,55445,7530,13.6,0.784,78.4,81.1,1.55,13.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,BE,risk_groups,23954,indication,1039474,152037,14.6,0.971,97.10000000000001,97.4,2.3,14.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,BL,risk_groups,6404,indication,289468,42594,14.6,0.5389999999999999,53.9,79.8,2.21,14.71,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,BS,risk_groups,2430,indication,195844,25023,12.8,0.949,94.9,95.4,1.24,12.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,FL,risk_groups,890,indication,38747,3661,9.4,0.652,65.2,63.199999999999996,2.3,9.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,FR,risk_groups,3660,indication,321783,36699,11.4,0.6930000000000001,69.3,88,1.14,11.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,GE,risk_groups,7111,indication,504128,72523,14.4,0.746,74.6,85.3,1.41,14.39,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,GL,risk_groups,117,indication,40590,4921,12.2,0.887,88.7,88.60000000000001,0.29,12.12,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,GR,risk_groups,4546,indication,199021,30613,15.3,0.6930000000000001,69.3,88.9,2.28,15.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,JU,risk_groups,1460,indication,73584,10574,14.4,0.989,98.9,98.8,1.98,14.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,LU,risk_groups,4178,indication,413120,51553,12.4,0.6799999999999999,67.99999999999999,86.6,1.01,12.48,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,NE,risk_groups,4017,indication,176496,30002,17,0.878,87.80000000000001,95.9,2.28,17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,NW,risk_groups,707,indication,43087,6462,15,0.8460000000000001,84.60000000000001,92.9,1.64,15,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,SG,risk_groups,5761,indication,510734,62218,12.2,0.582,58.2,80.4,1.13,12.18,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,SH,risk_groups,3088,indication,82348,14105,17.1,0.784,78.4,90.5,3.75,17.13,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,SO,risk_groups,4846,indication,275247,39905,14.5,0.658,65.8,90.4,1.76,14.5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,SZ,risk_groups,1030,indication,160480,16817,10.5,0.655,65.5,83.7,0.64,10.48,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,TG,risk_groups,3374,indication,279547,35568,12.8,0.7000000000000001,70,88.2,1.21,12.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,TI,risk_groups,3498,indication,351491,50790,14.5,0.46799999999999997,46.8,86.80000000000001,1,14.45,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,UR,risk_groups,317,indication,36703,5157,14,0.571,57.1,77.8,0.86,14.05,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,VD,risk_groups,9137,indication,805098,100711,12.4,1,100,91.9,1.13,12.51,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,ZG,risk_groups,1306,indication,127642,15836,12.4,0.476,47.599999999999994,74.1,1.02,12.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202119,ZH,risk_groups,35817,indication,1539275,180047,11.7,0.9780000000000001,97.80000000000001,96.80000000000001,2.33,11.7,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AG,risk_groups,14247,indication,685845,103977,15.1,0.669,66.9,81.1,2.08,15.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AI,risk_groups,336,indication,16128,2573,15.9,0.746,74.6,87.3,2.08,15.95,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,AR,risk_groups,543,indication,55445,8073,14.5,0.852,85.2,81.2,0.98,14.56,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,BE,risk_groups,32130,indication,1039474,184167,17.8,0.9660000000000001,96.60000000000001,97.2,3.09,17.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,BL,risk_groups,6619,indication,289468,49213,17.1,0.5619999999999999,56.199999999999996,75.6,2.29,17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,BS,risk_groups,5962,indication,195844,30985,15.8,0.656,65.60000000000001,87.7,3.04,15.82,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,FL,risk_groups,174,indication,38747,3835,9.9,0.093,9.3,50,0.45,9.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,FR,risk_groups,3614,indication,321783,40313,12.5,0.671,67.1,85.8,1.12,12.53,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,GE,risk_groups,8990,indication,504128,81513,16.2,0.48500000000000004,48.5,78.8,1.78,16.17,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,GL,risk_groups,628,indication,40590,5549,13.7,0.747,74.7,86.7,1.55,13.67,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,GR,risk_groups,3177,indication,199021,33790,17,0.643,64.3,85.9,1.6,16.98,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,JU,risk_groups,1547,indication,73584,12121,16.4,0.996,99.6,99,2.1,16.47,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,LU,risk_groups,3601,indication,413120,55154,13.4,0.45999999999999996,46,81.80000000000001,0.87,13.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,NE,risk_groups,3514,indication,176496,33516,19,0.6829999999999999,68.3,92,1.99,18.99,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,NW,risk_groups,685,indication,43087,7147,16.599999999999998,0.7909999999999999,79.1,91.4,1.59,16.59,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,SG,risk_groups,5811,indication,510734,68029,13.3,0.598,59.8,78.1,1.14,13.32,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,SH,risk_groups,1876,indication,82348,15981,19.4,0.623,62.3,85.9,2.28,19.41,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,SO,risk_groups,2890,indication,275247,42795,15.5,0.524,52.4,86.2,1.05,15.55,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,SZ,risk_groups,2723,indication,160480,19540,12.100000000000001,0.753,75.3,82.4,1.7,12.18,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,TG,risk_groups,4756,indication,279547,40324,14.5,0.797,79.7,87.1,1.7,14.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,TI,risk_groups,7069,indication,351491,57859,16.4,0.548,54.8,81.1,2.01,16.46,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,UR,risk_groups,534,indication,36703,5691,15.5,0.726,72.6,77.3,1.45,15.51,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,VD,risk_groups,16637,indication,805098,117348,14.5,1,100,93,2.07,14.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,ZG,risk_groups,2521,indication,127642,18357,14.4,0.774,77.4,74.60000000000001,1.98,14.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202120,ZH,risk_groups,52099,indication,1539275,232146,15.100000000000001,0.969,96.89999999999999,97,3.38,15.08,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AG,risk_groups,14214,indication,685845,118191,17.2,0.846,84.6,81.5,2.07,17.23,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AI,risk_groups,213,indication,16128,2786,17.3,0.44499999999999995,44.5,81.19999999999999,1.32,17.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,AR,risk_groups,651,indication,55445,8724,15.7,0.735,73.5,80.6,1.17,15.73,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,BE,risk_groups,35457,indication,1039474,219624,21.2,0.9239999999999999,92.4,96.39999999999999,3.41,21.13,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,BL,risk_groups,6462,indication,289468,55675,19.3,0.656,65.6,74.4,2.23,19.23,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,BS,risk_groups,5685,indication,195844,36670,18.7,0.777,77.7,85.9,2.9,18.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,FL,risk_groups,53,indication,38747,3888,10,0.049999999999999996,4.999999999999999,44.6,0.14,10.03,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,FR,risk_groups,4864,indication,321783,45177,14.1,0.749,74.9,84.4,1.51,14.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,GE,risk_groups,6115,indication,504128,87628,17.4,0.376,37.6,73.2,1.21,17.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,GL,risk_groups,814,indication,40590,6363,15.7,0.588,58.800000000000004,81.7,2.01,15.68,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,GR,risk_groups,3433,indication,199021,37223,18.8,0.541,54.1,81.60000000000001,1.72,18.7,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,JU,risk_groups,1859,indication,73584,13980,18.9,0.989,98.9,99,2.53,19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,LU,risk_groups,6284,indication,413120,61438,14.9,0.459,45.9,75.8,1.52,14.87,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,NE,risk_groups,3088,indication,176496,36604,20.8,0.678,67.80000000000001,89.3,1.75,20.74,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,NW,risk_groups,518,indication,43087,7665,17.8,0.581,58.1,88,1.2,17.79,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,SG,risk_groups,5341,indication,510734,73370,14.4,0.622,62.199999999999996,76.60000000000001,1.05,14.37,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,SH,risk_groups,2344,indication,82348,18325,22.2,0.923,92.30000000000001,86.7,2.85,22.25,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,SO,risk_groups,4836,indication,275247,47631,17.3,0.658,65.8,83.7,1.76,17.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,SZ,risk_groups,3816,indication,160480,23356,14.600000000000001,0.798,79.8,81.9,2.38,14.55,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,TG,risk_groups,6204,indication,279547,46528,16.6,0.829,82.89999999999999,86.4,2.22,16.64,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,TI,risk_groups,9864,indication,351491,67723,19.2,0.638,63.8,77.9,2.81,19.27,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,UR,risk_groups,429,indication,36703,6120,16.6,0.605,60.5,75.8,1.17,16.67,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,VD,risk_groups,22344,indication,805098,139692,17.3,1,100,94.00000000000001,2.78,17.35,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,ZG,risk_groups,1183,indication,127642,19540,15.2,0.539,53.9,72.9,0.93,15.31,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202121,ZH,risk_groups,45797,indication,1539275,277943,18,0.9390000000000001,93.9,96.4,2.98,18.06,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AG,risk_groups,21602,indication,685845,139793,20.3,0.858,85.8,82.2,3.15,20.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AI,risk_groups,170,indication,16128,2956,18.3,0.45799999999999996,45.8,77.8,1.05,18.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,AR,risk_groups,914,indication,55445,9638,17.4,0.736,73.6,79.9,1.65,17.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,BE,risk_groups,37937,indication,1039474,257561,24.8,0.794,79.4,93.5,3.65,24.78,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,BL,risk_groups,4059,indication,289468,59734,20.7,0.538,53.8,72.5,1.4,20.64,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,BS,risk_groups,7978,indication,195844,44648,22.8,0.9169999999999999,91.69999999999999,86.8,4.07,22.8,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,FL,risk_groups,199,indication,38747,4087,10.5,0.183,18.3,41.6,0.51,10.55,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,FR,risk_groups,3913,indication,321783,49090,15.2,0.825,82.5,84.1,1.22,15.26,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,GE,risk_groups,6228,indication,504128,93856,18.6,0.368,36.8,68.7,1.24,18.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,GL,risk_groups,947,indication,40590,7310,18.1,0.459,45.9,74.2,2.33,18.01,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,GR,risk_groups,2362,indication,199021,39585,19.9,0.435,43.5,77.4,1.19,19.89,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,JU,risk_groups,2150,indication,73584,16130,21.9,0.9680000000000001,96.8,98.7,2.92,21.92,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,LU,risk_groups,7069,indication,413120,68507,16.6,0.482,48.199999999999996,71.60000000000001,1.71,16.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,NE,risk_groups,1732,indication,176496,38336,21.7,0.695,69.5,88.2,0.98,21.72,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,NW,risk_groups,1212,indication,43087,8877,20.6,0.7919999999999999,79.2,86.7,2.81,20.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,SG,risk_groups,4777,indication,510734,78147,15.299999999999999,0.5409999999999999,54.1,74.8,0.94,15.3,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,SH,risk_groups,2709,indication,82348,21034,25.5,0.893,89.3,87,3.29,25.54,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,SO,risk_groups,7372,indication,275247,55003,20,0.808,80.8,83.2,2.68,19.98,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,SZ,risk_groups,3983,indication,160480,27339,17.099999999999998,0.685,68.5,79.6,2.48,17.04,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,TG,risk_groups,6487,indication,279547,53015,19,0.774,77.4,85.30000000000001,2.32,18.96,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,TI,risk_groups,7621,indication,351491,75344,21.5,0.475,47.5,73.2,2.17,21.44,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,UR,risk_groups,697,indication,36703,6817,18.6,0.384,38.4,68.9,1.9,18.57,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,VD,risk_groups,29215,indication,805098,168907,20.900000000000002,0.999,99.9,94.99999999999999,3.63,20.98,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,ZG,risk_groups,1305,indication,127642,20845,16.3,0.348,34.8,68.3,1.02,16.33,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202122,ZH,risk_groups,35860,indication,1539275,313803,20.4,0.668,66.8,91.80000000000001,2.33,20.39,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AG,risk_groups,10345,indication,685845,150138,21.8,0.556,55.6,79.5,1.51,21.89,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AI,risk_groups,119,indication,16128,3075,19,0.31,31,73.5,0.74,19.07,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,AR,risk_groups,898,indication,55445,10536,19.1,0.517,51.7,76.3,1.62,19,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,BE,risk_groups,13277,indication,1039474,270838,26,0.32,32,85.5,1.28,26.06,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,BL,risk_groups,1964,indication,289468,61698,21.4,0.397,39.7,70.60000000000001,0.68,21.31,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,BS,risk_groups,3335,indication,195844,47983,24.5,0.303,30.3,76.8,1.7,24.5,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,FL,risk_groups,42,indication,38747,4129,10.6,0.067,6.699999999999999,39.5,0.11,10.66,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,FR,risk_groups,4494,indication,321783,53584,16.7,0.512,51.199999999999996,80,1.4,16.65,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,GE,risk_groups,7424,indication,504128,101280,20.1,0.378,37.8,64.8,1.47,20.09,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,GL,risk_groups,539,indication,40590,7849,19.3,0.36,36,69.2,1.33,19.34,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,GR,risk_groups,1452,indication,199021,41037,20.7,0.434,43.4,75.4,0.73,20.62,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,JU,risk_groups,1459,indication,73584,17589,23.900000000000002,0.752,75.2,96.2,1.98,23.9,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,LU,risk_groups,5957,indication,413120,74464,18,0.341,34.1,65.8,1.44,18.02,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,NE,risk_groups,1205,indication,176496,39541,22.3,0.505,50.50000000000001,86.10000000000001,0.68,22.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,NW,risk_groups,851,indication,43087,9728,22.5,0.557,55.7,82.6,1.98,22.58,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,SG,risk_groups,4581,indication,510734,82728,16.2,0.457,45.7,72.3,0.9,16.2,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,SH,risk_groups,707,indication,82348,21741,26.4,0.853,85.3,87,0.86,26.4,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,SO,risk_groups,5986,indication,275247,60989,22.1,0.8280000000000001,82.8,83.2,2.17,22.16,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,SZ,risk_groups,3828,indication,160480,31167,19.5,0.549,54.9,75.5,2.39,19.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,TG,risk_groups,7446,indication,279547,60461,21.6,0.77,77,84.1,2.66,21.63,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,TI,risk_groups,3303,indication,351491,78647,22.400000000000002,0.305,30.5,69.1,0.94,22.38,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,UR,risk_groups,312,indication,36703,7129,19.4,0.37,37,66.4,0.85,19.42,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,VD,risk_groups,28860,indication,805098,197767,24.599999999999998,0.998,99.8,95.6,3.58,24.56,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,ZG,risk_groups,1032,indication,127642,21877,17.1,0.252,25.2,63.3,0.81,17.14,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202123,ZH,risk_groups,18665,indication,1539275,332468,21.6,0.35600000000000004,35.6,84.3,1.21,21.6,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AG,all,0,indication,685845,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AI,all,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,AR,all,0,indication,55445,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,BL,all,0,indication,289468,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,BS,all,0,indication,195844,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,FR,all,0,indication,321783,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,GE,all,0,indication,504128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,GL,all,0,indication,40590,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,GR,all,0,indication,199021,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,LU,all,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,NE,all,0,indication,176496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,NW,all,0,indication,43087,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,SG,all,0,indication,510734,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,SH,all,0,indication,82348,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,SO,all,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,SZ,all,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,TG,all,0,indication,279547,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,TI,all,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,UR,all,0,indication,36703,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,VD,all,0,indication,805098,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,ZG,all,0,indication,127642,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202052,ZH,all,0,indication,1539275,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AG,all,0,indication,685845,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AI,all,0,indication,16128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,AR,all,1,indication,55445,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,BE,all,0,indication,1039474,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,BL,all,0,indication,289468,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,BS,all,1,indication,195844,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,FL,all,0,indication,38747,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,FR,all,0,indication,321783,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,GE,all,0,indication,504128,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,GL,all,0,indication,40590,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,GR,all,0,indication,199021,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,JU,all,0,indication,73584,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,LU,all,0,indication,413120,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,NE,all,0,indication,176496,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,NW,all,0,indication,43087,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,SG,all,1,indication,510734,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,SH,all,0,indication,82348,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,SO,all,0,indication,275247,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,SZ,all,0,indication,160480,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
202053,TG,all,0,indication,279547,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-06-15_09-45-19,detailed
