date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202120,JU,risk_groups,3373,indication,73584,32892,NA,0.692,69.2,90.5,4.58,44.7,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,LU,risk_groups,8389,indication,413120,145056,NA,0.315,31.5,71,2.03,35.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,NE,risk_groups,4817,indication,176496,76782,NA,0.569,56.9,86.4,2.73,43.5,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,NW,risk_groups,1124,indication,43087,17881,NA,0.47000000000000003,47,83.7,2.61,41.5,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,SG,risk_groups,12851,indication,510734,170046,NA,0.438,43.8,69.8,2.52,33.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,SH,risk_groups,3242,indication,82348,39762,NA,0.603,60.300000000000004,85.3,3.94,48.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,SO,risk_groups,8550,indication,275247,114090,NA,0.506,50.6,83.5,3.11,41.45,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,SZ,risk_groups,5401,indication,160480,55413,NA,0.555,55.5,76.2,3.37,34.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TG,risk_groups,9655,indication,279547,109436,NA,0.635,63.5,82.6,3.45,39.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,risk_groups,12130,indication,351491,145417,NA,0.477,47.7,72.8,3.45,41.37,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,UR,risk_groups,1007,indication,36703,13730,NA,0.416,41.6,68.5,2.74,37.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,VD,risk_groups,50489,indication,805098,365754,NA,0.995,99.5,93.10000000000001,6.27,45.43,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,VS,risk_groups,14023,indication,345525,146593,NA,0.588,58.8,84.89999999999999,4.06,42.43,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,ZG,risk_groups,3410,indication,127642,42138,NA,0.432,43.2,65.10000000000001,2.67,33.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,ZH,risk_groups,70863,indication,1539275,575913,NA,0.627,62.7,78.1,4.6,37.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,AG,risk_groups,19693,indication,685845,283763,NA,0.485,48.5,75.2,2.87,41.37,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,AI,risk_groups,399,indication,16128,6254,NA,0.34199999999999997,34.2,71.5,2.47,38.78,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,AR,risk_groups,1421,indication,55445,21871,NA,0.506,50.6,72.60000000000001,2.56,39.45,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,BE,risk_groups,42899,indication,1039474,513317,NA,0.608,60.8,82,4.13,49.38,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,BL,risk_groups,8387,indication,289468,124812,NA,0.475,47.5,67.4,2.9,43.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,BS,risk_groups,7704,indication,195844,90067,NA,0.5,50,74.5,3.93,45.99,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,risk_groups,138,indication,38747,8237,NA,0.062,6.2,38.699999999999996,0.36,21.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FR,risk_groups,7641,indication,321783,114777,NA,0.48900000000000005,48.9,75.4,2.37,35.67,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,GE,risk_groups,11384,indication,504128,205913,NA,0.316,31.6,64.6,2.26,40.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,GL,risk_groups,1239,indication,40590,16201,NA,0.578,57.800000000000004,73.10000000000001,3.05,39.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,GR,risk_groups,5853,indication,199021,85335,NA,0.445,44.5,73.9,2.94,42.88,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,JU,risk_groups,3389,indication,73584,36281,NA,0.724,72.4,88.6,4.61,49.31,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,LU,risk_groups,8687,indication,413120,153743,NA,0.35,35,67.19999999999999,2.1,37.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,NE,risk_groups,5273,indication,176496,82055,NA,0.535,53.5,83.10000000000001,2.99,46.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,NW,risk_groups,1034,indication,43087,18915,NA,0.375,37.5,78.3,2.4,43.9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,SG,risk_groups,12272,indication,510734,182318,NA,0.423,42.300000000000004,66.9,2.4,35.7,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,SH,risk_groups,2988,indication,82348,42750,NA,0.579,57.9,82.5,3.63,51.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,SO,risk_groups,7625,indication,275247,121715,NA,0.485,48.5,80,2.77,44.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,SZ,risk_groups,5712,indication,160480,61125,NA,0.576,57.599999999999994,73.89999999999999,3.56,38.09,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TG,risk_groups,8122,indication,279547,117558,NA,0.433,43.300000000000004,77.7,2.91,42.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,risk_groups,12239,indication,351491,157656,NA,0.497,49.699999999999996,70.3,3.48,44.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,UR,risk_groups,626,indication,36703,14356,NA,0.421,42.099999999999994,66.7,1.71,39.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,VD,risk_groups,53546,indication,805098,419300,NA,0.99,99,93.80000000000001,6.65,52.08,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,VS,risk_groups,14368,indication,345525,160961,NA,0.636,63.599999999999994,82.3,4.16,46.58,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,ZG,risk_groups,1936,indication,127642,44074,NA,0.257,25.7,61.099999999999994,1.52,34.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,ZH,risk_groups,56150,indication,1539275,632063,NA,0.549,54.9,75.10000000000001,3.65,41.06,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,AG,risk_groups,25973,indication,685845,309736,NA,0.509,50.9,72.2,3.79,45.16,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,AI,risk_groups,341,indication,16128,6595,NA,0.294,29.4,66.5,2.11,40.89,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,AR,risk_groups,1588,indication,55445,23459,NA,0.491,49.1,70.3,2.86,42.31,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,BE,risk_groups,45828,indication,1039474,559145,NA,0.583,58.3,79.3,4.41,53.79,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,BL,risk_groups,5840,indication,289468,130652,NA,0.361,36.1,64.9,2.02,45.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,BS,risk_groups,9394,indication,195844,99461,NA,0.46299999999999997,46.300000000000004,70.5,4.8,50.79,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,risk_groups,294,indication,38747,8531,NA,0.10700000000000001,10.700000000000001,35.4,0.76,22.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FR,risk_groups,7852,indication,321783,122629,NA,0.45899999999999996,45.9,72.3,2.44,38.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,GE,risk_groups,12151,indication,504128,218064,NA,0.313,31.3,61,2.41,43.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,GL,risk_groups,1054,indication,40590,17255,NA,0.479,47.9,70.8,2.6,42.51,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,GR,risk_groups,4072,indication,199021,89407,NA,0.4,40,71.10000000000001,2.05,44.92,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,JU,risk_groups,3507,indication,73584,39788,NA,0.75,75,87.2,4.77,54.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,LU,risk_groups,9888,indication,413120,163631,NA,0.346,34.6,63.6,2.39,39.61,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,NE,risk_groups,4491,indication,176496,86546,NA,0.424,42.400000000000006,79.2,2.54,49.04,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,NW,risk_groups,1425,indication,43087,20340,NA,0.532,53.2,75.9,3.31,47.21,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,SG,risk_groups,11893,indication,510734,194211,NA,0.389,38.9,64,2.33,38.03,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,SH,risk_groups,3548,indication,82348,46298,NA,0.619,61.9,80.5,4.31,56.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,SO,risk_groups,10398,indication,275247,132113,NA,0.526,52.6,76.9,3.78,48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,SZ,risk_groups,5004,indication,160480,66129,NA,0.494,49.4,71.2,3.12,41.21,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TG,risk_groups,8581,indication,279547,126139,NA,0.407,40.699999999999996,73.10000000000001,3.07,45.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,risk_groups,9228,indication,351491,166884,NA,0.331,33.1,66.10000000000001,2.63,47.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,UR,risk_groups,1031,indication,36703,15387,NA,0.318,31.799999999999997,62.2,2.81,41.92,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,VD,risk_groups,63223,indication,805098,482523,NA,0.984,98.4,94.49999999999999,7.85,59.93,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,VS,risk_groups,10199,indication,345525,171160,NA,0.542,54.199999999999996,80,2.95,49.54,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,ZG,risk_groups,2246,indication,127642,46320,NA,0.227,22.700000000000003,56.5,1.76,36.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,ZH,risk_groups,48324,indication,1539275,680387,NA,0.373,37.300000000000004,70.1,3.14,44.2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,AG,risk_groups,14878,indication,685845,324614,NA,0.301,30.1,67.8,2.17,47.33,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,AI,risk_groups,198,indication,16128,6793,NA,0.28800000000000003,28.8,64.10000000000001,1.23,42.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,AR,risk_groups,1364,indication,55445,24823,NA,0.417,41.7,67.7,2.46,44.77,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,BE,risk_groups,23100,indication,1039474,582245,NA,0.285,28.5,74,2.22,56.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,BL,risk_groups,4031,indication,289468,134683,NA,0.28500000000000003,28.5,62.6,1.39,46.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,BS,risk_groups,3960,indication,195844,103421,NA,0.28700000000000003,28.7,66.7,2.02,52.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,risk_groups,130,indication,38747,8661,NA,0.045,4.5,32.1,0.34,22.35,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FR,risk_groups,9460,indication,321783,132089,NA,0.411,41.099999999999994,68.6,2.94,41.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,GE,risk_groups,13078,indication,504128,231142,NA,0.333,33.300000000000004,58.3,2.59,45.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,GL,risk_groups,891,indication,40590,18146,NA,0.39299999999999996,39.3,68.1,2.2,44.71,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,GR,risk_groups,3823,indication,199021,93230,NA,0.304,30.400000000000002,67.4,1.92,46.84,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,JU,risk_groups,2639,indication,73584,42427,NA,0.627,62.7,85.10000000000001,3.59,57.66,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,LU,risk_groups,7906,indication,413120,171537,NA,0.28600000000000003,28.6,60.2,1.91,41.52,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,NE,risk_groups,4456,indication,176496,91002,NA,0.376,37.6,75.1,2.52,51.56,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,NW,risk_groups,1240,indication,43087,21580,NA,0.434,43.4,72.7,2.88,50.08,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,SG,risk_groups,11263,indication,510734,205474,NA,0.348,34.8,61.3,2.21,40.23,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,SH,risk_groups,2282,indication,82348,48580,NA,0.384,38.4,76.5,2.77,58.99,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,SO,risk_groups,10172,indication,275247,142285,NA,0.434,43.4,72.8,3.7,51.69,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,SZ,risk_groups,4947,indication,160480,71076,NA,0.429,42.9,68,3.08,44.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TG,risk_groups,9721,indication,279547,135860,NA,0.426,42.6,69.6,3.48,48.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,risk_groups,4814,indication,351491,171698,NA,0.22,22.000000000000004,62.7,1.37,48.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,UR,risk_groups,638,indication,36703,16025,NA,0.311,31.1,59.8,1.74,43.66,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,VD,risk_groups,59847,indication,805098,542370,NA,0.985,98.5,94.89999999999999,7.43,67.37,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,VS,risk_groups,11815,indication,345525,182975,NA,0.545,54.5,77.6,3.42,52.96,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,ZG,risk_groups,1817,indication,127642,48137,NA,0.192,19.200000000000003,52.699999999999996,1.42,37.71,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,ZH,risk_groups,33664,indication,1539275,714051,NA,0.247,24.700000000000003,64.6,2.19,46.39,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,AG,risk_groups,11151,indication,685845,335765,NA,0.266,26.6,64.5,1.63,48.96,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,AI,risk_groups,102,indication,16128,6895,NA,0.217,21.7,62.300000000000004,0.63,42.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,AR,risk_groups,971,indication,55445,25794,NA,0.294,29.4,64.60000000000001,1.75,46.52,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,BE,risk_groups,20637,indication,1039474,602882,NA,0.262,26.2,69.7,1.99,58,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,BL,risk_groups,6036,indication,289468,140719,NA,0.27299999999999996,27.299999999999997,59.3,2.09,48.61,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,BS,risk_groups,3089,indication,195844,106510,NA,0.233,23.3,63.4,1.58,54.39,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,risk_groups,190,indication,38747,8851,NA,0.068,6.800000000000001,29.8,0.49,22.84,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FR,risk_groups,10112,indication,321783,142201,NA,0.405,40.5,65.30000000000001,3.14,44.19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,GE,risk_groups,10944,indication,504128,242086,NA,0.294,29.4,55.7,2.17,48.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,GL,risk_groups,1176,indication,40590,19322,NA,0.439,43.9,66,2.9,47.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,GR,risk_groups,3362,indication,199021,96592,NA,0.312,31.2,64.8,1.69,48.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,JU,risk_groups,2117,indication,73584,44544,NA,0.53,53,82.69999999999999,2.88,60.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,LU,risk_groups,5921,indication,413120,177458,NA,0.212,21.2,56.699999999999996,1.43,42.96,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,NE,risk_groups,3979,indication,176496,94981,NA,0.372,37.2,72,2.25,53.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,NW,risk_groups,477,indication,43087,22057,NA,0.247,24.7,69.8,1.11,51.19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,SG,risk_groups,9665,indication,510734,215139,NA,0.352,35.2,59.300000000000004,1.89,42.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,SH,risk_groups,2053,indication,82348,50633,NA,0.368,36.800000000000004,73.3,2.49,61.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,SO,risk_groups,7889,indication,275247,150174,NA,0.355,35.5,68.9,2.87,54.56,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,SZ,risk_groups,3769,indication,160480,74845,NA,0.361,36.1,65.2,2.35,46.64,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TG,risk_groups,5382,indication,279547,141242,NA,0.458,45.800000000000004,68.2,1.93,50.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,risk_groups,6288,indication,351491,177986,NA,0.246,24.599999999999998,59.4,1.79,50.64,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,UR,risk_groups,547,indication,36703,16572,NA,0.258,25.8,57.300000000000004,1.49,45.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,VD,risk_groups,52568,indication,805098,594938,NA,0.974,97.39999999999999,95.2,6.53,73.9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,VS,risk_groups,8931,indication,345525,191906,NA,0.396,39.599999999999994,74.2,2.58,55.54,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,ZG,risk_groups,1391,indication,127642,49528,NA,0.166,16.6,49.6,1.09,38.8,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,ZH,risk_groups,31053,indication,1539275,745104,NA,0.251,25.099999999999998,60.6,2.02,48.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,AG,risk_groups,8311,indication,685845,344076,NA,0.23399999999999999,23.4,61.900000000000006,1.21,50.17,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,AI,risk_groups,161,indication,16128,7056,NA,0.211,21.099999999999998,59.599999999999994,1,43.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,AR,risk_groups,909,indication,55445,26703,NA,0.323,32.3,62.4,1.64,48.16,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,BE,risk_groups,12752,indication,1039474,615634,NA,0.251,25.1,67.2,1.23,59.23,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,BL,risk_groups,5813,indication,289468,146532,NA,0.285,28.5,56.8,2.01,50.62,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,BS,risk_groups,3285,indication,195844,109795,NA,0.219,21.9,59.9,1.68,56.06,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,risk_groups,131,indication,38747,8982,NA,0.081,8.1,28.7,0.34,23.18,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FR,risk_groups,5816,indication,321783,148017,NA,0.372,37.199999999999996,63.5,1.81,46,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,GE,risk_groups,8384,indication,504128,250470,NA,0.27,27,53.9,1.66,49.68,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,GL,risk_groups,788,indication,40590,20110,NA,0.364,36.4,63.800000000000004,1.94,49.54,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,GR,risk_groups,3278,indication,199021,99870,NA,0.265,26.5,61.800000000000004,1.65,50.18,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,JU,risk_groups,1811,indication,73584,46355,NA,0.538,53.8,81,2.46,63,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,LU,risk_groups,5362,indication,413120,182820,NA,0.214,21.4,54.1,1.3,44.25,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,NE,risk_groups,3989,indication,176496,98970,NA,0.385,38.5,69.5,2.26,56.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,NW,risk_groups,451,indication,43087,22508,NA,0.183,18.3,66,1.05,52.24,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,SG,risk_groups,9282,indication,510734,224421,NA,0.333,33.300000000000004,57.4,1.82,43.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,SH,risk_groups,913,indication,82348,51546,NA,0.222,22.2,70.4,1.11,62.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,SO,risk_groups,4231,indication,275247,154405,NA,0.263,26.3,66.1,1.54,56.1,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,SZ,risk_groups,2465,indication,160480,77310,NA,0.318,31.8,63,1.54,48.17,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TG,risk_groups,2209,indication,279547,143451,NA,0.193,19.3,65.7,0.79,51.32,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,risk_groups,4407,indication,351491,182393,NA,0.211,21.1,56.9,1.25,51.89,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,UR,risk_groups,251,indication,36703,16823,NA,0.256,25.6,56.199999999999996,0.68,45.84,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,VD,risk_groups,48690,indication,805098,643628,NA,0.971,97.1,95.2,6.05,79.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,VS,risk_groups,7637,indication,345525,199543,NA,0.455,45.5,72.5,2.21,57.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,ZG,risk_groups,1341,indication,127642,50869,NA,0.149,14.9,46.7,1.05,39.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,ZH,risk_groups,24821,indication,1539275,769925,NA,0.21300000000000002,21.3,57.2,1.61,50.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,AG,all,0,indication,685845,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,AI,all,45,indication,16128,45,NA,0.999,99.9,99.9,0.28,0.28,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,AR,all,0,indication,55445,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,BE,all,0,indication,1039474,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,BL,all,0,indication,289468,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,BS,all,0,indication,195844,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,all,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FR,all,0,indication,321783,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,GE,all,0,indication,504128,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,GL,all,0,indication,40590,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,GR,all,0,indication,199021,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,JU,all,0,indication,73584,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,LU,all,605,indication,413120,605,NA,1.001,100.1,100.1,0.15,0.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,NE,all,0,indication,176496,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,NW,all,118,indication,43087,118,NA,1,100,100,0.27,0.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,SG,all,0,indication,510734,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,SH,all,0,indication,82348,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,SO,all,0,indication,275247,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,SZ,all,99,indication,160480,99,NA,1,100,100,0.06,0.06,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TG,all,18,indication,279547,18,NA,1,100,100,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,all,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,UR,all,0,indication,36703,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,VD,all,0,indication,805098,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,VS,all,0,indication,345525,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,ZG,all,242,indication,127642,242,NA,1,100.00000000000001,100.00000000000001,0.19,0.19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,ZH,all,0,indication,1539275,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,AG,all,229,indication,685845,229,NA,1,99.99999999999999,99.99999999999999,0.03,0.03,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,AI,all,0,indication,16128,45,NA,NA,NA,99.9,0,0.28,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,AR,all,2,indication,55445,2,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,BE,all,1,indication,1039474,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,BL,all,256,indication,289468,256,NA,0.9990000000000001,99.9,99.9,0.09,0.09,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,BS,all,2185,indication,195844,2185,NA,0.999,99.9,99.9,1.12,1.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
