datum,entries,entries_pos,entries_neg,sumTotal,timeframe_7d,sumTotal_last7d,timeframe_14d,sumTotal_last14d,timeframe_28d,sumTotal_last28d,timeframe_phase2,sumTotal_Phase2,timeframe_phase2b,sumTotal_Phase2b,timeframe_phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,pos_anteil,pos_anteil_mean7d,timeframe_all,anteil_pos_all,anteil_pos_14,anteil_pos_28,anteil_pos_phase2,anteil_pos_phase2b,anteil_pos_phase3,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,entries_diff_last_age,entries_diff_last,type,version,datum_unit,nachweismethode,geoRegion
2020-09-21,572,8,564,28535,FALSE,0,FALSE,0,FALSE,0,TRUE,26136,FALSE,0,FALSE,0,2959,5842,370.14,393.36,1.4,0.81,TRUE,10.1,1,1.5,10.1,11,4.8,351491,162.74,105.31,111.91,8118.27,NA,NA,NA,7435.75,NA,NA,841.84,1662.06,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-22,508,2,506,29043,FALSE,0,FALSE,0,FALSE,0,TRUE,26644,FALSE,0,FALSE,0,2806,5898,359.86,380.07,0.4,0.83,TRUE,10.1,1,1.5,10.1,11,4.8,351491,144.53,102.38,108.13,8262.8,NA,NA,NA,7580.28,NA,NA,798.31,1677.99,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-23,430,2,428,29473,FALSE,0,FALSE,0,FALSE,0,TRUE,27074,FALSE,0,FALSE,0,2714,5830,353.29,377.14,0.5,0.64,TRUE,10.1,1,1.5,10.1,11,4.8,351491,122.34,100.51,107.3,8385.14,NA,NA,NA,7702.62,NA,NA,772.14,1658.65,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-24,426,5,421,29899,FALSE,0,FALSE,0,FALSE,0,TRUE,27500,FALSE,0,FALSE,0,2591,5787,354.86,365.79,1.2,0.9,TRUE,10.1,1,1.5,10.1,11,4.8,351491,121.2,100.96,104.07,8506.33,NA,NA,NA,7823.81,NA,NA,737.15,1646.41,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-25,384,4,380,30283,FALSE,0,FALSE,0,FALSE,0,TRUE,27884,FALSE,0,FALSE,0,2519,5690,364,361.21,1,0.79,TRUE,10.1,1,1.5,10.1,11,4.8,351491,109.25,103.56,102.77,8615.58,NA,NA,NA,7933.06,NA,NA,716.66,1618.82,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-26,108,0,108,30391,FALSE,0,FALSE,0,FALSE,0,TRUE,27992,FALSE,0,FALSE,0,2473,5662,359.29,357.21,0,1.09,TRUE,10.1,1,1.5,10.1,11,4.8,351491,30.73,102.22,101.63,8646.31,NA,NA,NA,7963.79,NA,NA,703.57,1610.85,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-27,56,1,55,30447,FALSE,0,FALSE,0,FALSE,0,TRUE,28048,FALSE,0,FALSE,0,2484,5662,366.57,356.86,1.8,1.29,TRUE,10.1,1,1.5,10.1,11,4.8,351491,15.93,104.29,101.53,8662.24,NA,NA,NA,7979.72,NA,NA,706.7,1610.85,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-28,636,4,632,31083,FALSE,0,FALSE,0,FALSE,0,TRUE,28684,TRUE,636,FALSE,0,2548,5507,361.43,358.14,0.6,1.44,TRUE,10.1,1,1.5,10.1,11,4.8,351491,180.94,102.83,101.89,8843.19,NA,NA,NA,8160.66,180.94,NA,724.91,1566.75,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-29,475,12,463,31558,FALSE,0,FALSE,0,FALSE,0,TRUE,29159,TRUE,1111,FALSE,0,2515,5321,362.57,361.07,2.5,1.56,TRUE,10.1,1,1.5,10.1,11,4.8,351491,135.14,103.15,102.73,8978.32,NA,NA,NA,8295.8,316.08,NA,715.52,1513.84,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-09-30,481,9,472,32039,FALSE,0,FALSE,0,FALSE,0,TRUE,29640,TRUE,1592,FALSE,0,2566,5280,361.14,374,1.9,2.57,TRUE,10.1,1,1.5,10.1,11,4.8,351491,136.85,102.75,106.4,9115.17,NA,NA,NA,8432.65,452.93,NA,730.03,1502.17,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-01,390,9,381,32429,FALSE,0,FALSE,0,FALSE,0,TRUE,30030,TRUE,1982,FALSE,0,2530,5121,358.86,391.57,2.3,4.1,TRUE,10.1,1,1.5,10.1,11,4.8,351491,110.96,102.1,111.4,9226.13,NA,NA,NA,8543.6,563.88,NA,719.79,1456.94,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-02,392,7,385,32821,FALSE,0,FALSE,0,FALSE,0,TRUE,30422,TRUE,2374,FALSE,0,2538,5057,352.29,419.29,1.8,4.89,TRUE,10.1,1,1.5,10.1,11,4.8,351491,111.52,100.23,119.29,9337.65,NA,NA,NA,8655.13,675.41,NA,722.07,1438.73,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-03,98,7,91,32919,FALSE,0,FALSE,0,FALSE,0,TRUE,30520,TRUE,2472,FALSE,0,2528,5001,362.86,427.64,7.1,5.63,TRUE,10.1,1,1.5,10.1,11,4.8,351491,27.88,103.23,121.66,9365.53,NA,NA,NA,8683.01,703.29,NA,719.22,1422.8,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-04,40,5,35,32959,FALSE,0,FALSE,0,FALSE,0,TRUE,30560,TRUE,2512,FALSE,0,2512,4996,381.43,430.36,12.5,6.27,TRUE,10.1,1,1.5,10.1,11,4.8,351491,11.38,108.52,122.44,9376.91,NA,NA,NA,8694.39,714.67,NA,714.67,1421.37,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-05,590,36,554,33549,FALSE,0,FALSE,0,FALSE,0,TRUE,31150,TRUE,3102,FALSE,0,2466,5014,421.71,446.86,6.1,6.87,TRUE,10.1,1,1.5,10.1,11,4.8,351491,167.86,119.98,127.13,9544.77,NA,NA,NA,8862.25,882.53,NA,701.58,1426.49,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-06,549,42,507,34098,FALSE,0,FALSE,0,FALSE,0,TRUE,31699,TRUE,3651,FALSE,0,2540,5055,476,473,7.7,7.47,TRUE,10.1,1,1.5,10.1,11,4.8,351491,156.19,135.42,134.57,9700.96,NA,NA,NA,9018.44,1038.72,NA,722.64,1438.16,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-07,611,39,572,34709,FALSE,0,FALSE,0,FALSE,0,TRUE,32310,TRUE,4262,FALSE,0,2670,5236,494.14,506.64,6.4,7.54,TRUE,10.1,1,1.5,10.1,11,4.8,351491,173.83,140.58,144.14,9874.79,NA,NA,NA,9192.27,1212.55,NA,759.62,1489.65,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-08,672,44,628,35381,FALSE,0,FALSE,0,FALSE,0,TRUE,32982,TRUE,4934,FALSE,0,2952,5482,501.86,561.86,6.5,7.89,TRUE,10.1,1,1.5,10.1,11,4.8,351491,191.19,142.78,159.85,10065.98,NA,NA,NA,9383.46,1403.73,NA,839.85,1559.64,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-09,772,46,726,36153,FALSE,0,FALSE,0,FALSE,0,TRUE,33754,TRUE,5706,FALSE,0,3332,5870,541.43,610.43,6,8.43,TRUE,10.1,1,1.5,10.1,11,4.8,351491,219.64,154.04,173.67,10285.61,NA,NA,NA,9603.09,1623.37,NA,947.96,1670.03,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-10,225,17,208,36378,FALSE,0,FALSE,0,FALSE,0,TRUE,33979,TRUE,5931,FALSE,0,3459,5987,583.14,625.29,7.6,8.94,TRUE,10.1,1,1.5,10.1,11,4.8,351491,64.01,165.9,177.9,10349.62,NA,NA,NA,9667.1,1687.38,NA,984.09,1703.32,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-11,94,14,80,36472,FALSE,0,FALSE,0,FALSE,0,TRUE,34073,TRUE,6025,FALSE,0,3513,6025,631.86,637.79,14.9,9.46,TRUE,10.1,1,1.5,10.1,11,4.8,351491,26.74,179.77,181.45,10376.37,NA,NA,NA,9693.85,1714.13,NA,999.46,1714.13,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-12,867,86,781,37339,FALSE,0,FALSE,0,FALSE,0,TRUE,34940,TRUE,6892,FALSE,0,3790,6256,702,683.29,9.9,9.84,TRUE,10.1,1,1.5,10.1,11,4.8,351491,246.66,199.72,194.4,10623.03,NA,NA,NA,9940.51,1960.79,NA,1078.26,1779.85,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-13,841,95,746,38180,FALSE,0,FALSE,0,FALSE,0,TRUE,35781,TRUE,7733,FALSE,0,4082,6622,744.86,730.71,11.3,10.97,TRUE,10.1,1,1.5,10.1,11,4.8,351491,239.27,211.91,207.89,10862.3,NA,NA,NA,10179.78,2200.06,NA,1161.34,1883.97,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-14,952,95,857,39132,FALSE,0,FALSE,0,FALSE,0,TRUE,36733,TRUE,8685,FALSE,0,4423,7093,756.43,795.5,10,12.83,TRUE,10.1,1,1.5,10.1,11,4.8,351491,270.85,215.21,226.32,11133.14,NA,NA,NA,10450.62,2470.9,NA,1258.35,2017.97,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-15,1163,107,1056,40295,FALSE,0,FALSE,0,FALSE,0,TRUE,37896,TRUE,9848,FALSE,0,4914,7866,773.71,843.07,9.2,13.16,TRUE,10.1,1,1.5,10.1,11,4.8,351491,330.88,220.12,239.86,11464.02,NA,NA,NA,10781.5,2801.78,NA,1398.04,2237.9,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-16,1072,149,923,41367,FALSE,0,FALSE,0,FALSE,0,TRUE,38968,TRUE,10920,FALSE,0,5214,8546,825.14,889.36,13.9,14.7,TRUE,10.1,1,1.5,10.1,11,4.8,351491,304.99,234.75,253.02,11769.01,NA,NA,NA,11086.49,3106.77,NA,1483.4,2431.36,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-17,306,63,243,41673,FALSE,0,FALSE,0,FALSE,0,TRUE,39274,TRUE,11226,FALSE,0,5295,8754,878.29,923.64,20.6,15.64,TRUE,10.1,1,1.5,10.1,11,4.8,351491,87.06,249.88,262.78,11856.06,NA,NA,NA,11173.54,3193.82,NA,1506.44,2490.53,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-18,215,37,178,41888,FALSE,0,FALSE,0,FALSE,0,TRUE,39489,TRUE,11441,FALSE,0,5416,8929,959.14,955.79,17.2,16.36,TRUE,10.1,1,1.5,10.1,11,4.8,351491,61.17,272.88,271.92,11917.23,NA,NA,NA,11234.71,3254.99,NA,1540.86,2540.32,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-19,1227,254,973,43115,FALSE,0,FALSE,0,FALSE,0,TRUE,40716,TRUE,12668,FALSE,0,5776,9566,984.14,1006.5,20.7,17.5,TRUE,10.1,1,1.5,10.1,11,4.8,351491,349.08,279.99,286.35,12266.32,NA,NA,NA,11583.8,3604.08,NA,1643.29,2721.55,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-20,1213,217,996,44328,FALSE,0,FALSE,0,FALSE,0,TRUE,41929,TRUE,13881,FALSE,0,6148,10230,1033.86,1057.14,17.9,18.46,TRUE,10.1,1,1.5,10.1,11,4.8,351491,345.1,294.14,300.76,12611.42,NA,NA,NA,11928.9,3949.18,NA,1749.12,2910.46,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-21,1518,228,1290,45846,FALSE,0,FALSE,0,FALSE,0,TRUE,43447,TRUE,15399,FALSE,0,6714,11137,1090.86,1093,15,18.87,TRUE,10.1,1,1.5,10.1,11,4.8,351491,431.87,310.35,310.96,13043.29,NA,NA,NA,12360.77,4381.05,NA,1910.15,3168.5,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-22,1338,230,1108,47184,FALSE,0,FALSE,0,FALSE,0,TRUE,44785,TRUE,16737,FALSE,0,6889,11803,1137.86,1116.43,17.2,20.51,TRUE,10.1,1,1.5,10.1,11,4.8,351491,380.66,323.72,317.63,13423.96,NA,NA,NA,12741.44,4761.72,NA,1959.94,3357.98,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-23,1420,292,1128,48604,FALSE,0,FALSE,0,FALSE,0,TRUE,46205,TRUE,18157,FALSE,0,7237,12451,1187.86,1151.43,20.6,21.43,TRUE,10.1,1,1.5,10.1,11,4.8,351491,403.99,337.95,327.58,13827.95,NA,NA,NA,13145.43,5165.71,NA,2058.94,3542.34,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-24,705,166,539,49309,FALSE,0,FALSE,0,FALSE,0,TRUE,46910,TRUE,18862,FALSE,0,7636,12931,1236,1169.43,23.5,22.47,TRUE,10.1,1,1.5,10.1,11,4.8,351491,200.57,351.64,332.71,14028.52,NA,NA,NA,13346,5366.28,NA,2172.46,3678.9,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-25,544,156,388,49853,FALSE,0,FALSE,0,FALSE,0,TRUE,47454,TRUE,19406,FALSE,0,7965,13381,1226.86,1186.93,28.7,24.01,TRUE,10.1,1,1.5,10.1,11,4.8,351491,154.77,349.04,337.68,14183.29,NA,NA,NA,13500.77,5521.05,NA,2266.06,3806.93,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-26,1577,428,1149,51430,FALSE,0,FALSE,0,FALSE,0,TRUE,49031,TRUE,20983,FALSE,0,8315,14091,1248.71,1213.79,27.1,25.3,TRUE,10.1,1,1.5,10.1,11,4.8,351491,448.66,355.26,345.33,14631.95,NA,NA,NA,13949.43,5969.71,NA,2365.64,4008.92,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-27,1550,390,1160,52980,FALSE,0,FALSE,0,FALSE,0,TRUE,50581,TRUE,22533,FALSE,0,8652,14800,1269,1237.71,25.2,25.99,TRUE,10.1,1,1.5,10.1,11,4.8,351491,440.98,361.03,352.13,15072.93,NA,NA,NA,14390.41,6410.69,NA,2461.51,4210.63,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-28,1454,375,1079,54434,FALSE,0,FALSE,0,FALSE,0,TRUE,52035,TRUE,23987,FALSE,0,8588,15302,1248,1228.14,25.8,27.39,TRUE,10.1,1,1.5,10.1,11,4.8,351491,413.67,355.06,349.41,15486.6,NA,NA,NA,14804.08,6824.36,NA,2443.31,4353.45,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-29,1491,390,1101,55925,FALSE,0,FALSE,0,FALSE,0,TRUE,53526,TRUE,25478,FALSE,0,8741,15630,1236,1241.07,26.2,28.26,TRUE,10.1,1,1.5,10.1,11,4.8,351491,424.19,351.64,353.09,15910.79,NA,NA,NA,15228.27,7248.55,NA,2486.83,4446.77,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-30,1562,397,1165,57487,FALSE,0,FALSE,0,FALSE,0,TRUE,55088,TRUE,27040,FALSE,0,8883,16120,1239.71,1235.5,25.4,28.64,TRUE,10.1,1,1.5,10.1,11,4.8,351491,444.39,352.7,351.5,16355.18,NA,NA,NA,15672.66,7692.94,NA,2527.23,4586.18,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-10-31,558,186,372,58045,FALSE,0,FALSE,0,FALSE,0,TRUE,55646,TRUE,27598,FALSE,0,8736,16372,1239.43,1240.36,33.3,29.23,TRUE,10.1,1,1.5,10.1,11,4.8,351491,158.75,352.62,352.89,16513.94,NA,NA,NA,15831.42,7851.69,NA,2485.41,4657.87,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-01,460,160,300,58505,FALSE,0,FALSE,0,FALSE,0,TRUE,56106,TRUE,28058,FALSE,0,8652,16617,1229.43,1234.71,34.8,29.61,TRUE,10.1,1,1.5,10.1,11,4.8,351491,130.87,349.78,351.28,16644.81,NA,NA,NA,15962.29,7982.57,NA,2461.51,4727.57,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-02,1603,478,1125,60108,FALSE,0,FALSE,0,FALSE,0,TRUE,57709,TRUE,29661,FALSE,0,8678,16993,1233.43,1233.43,29.8,29.1,TRUE,10.1,1,1.5,10.1,11,4.8,351491,456.06,350.91,350.91,17100.86,NA,NA,NA,16418.34,8438.62,NA,2468.91,4834.55,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-03,1548,454,1094,61656,FALSE,0,FALSE,0,FALSE,0,TRUE,59257,TRUE,31209,FALSE,0,8676,17328,1202,1245.43,29.3,29.54,TRUE,10.1,1,1.5,10.1,11,4.8,351491,440.41,341.97,354.33,17541.27,NA,NA,NA,16858.75,8879.03,NA,2468.34,4929.86,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-04,1384,394,990,63040,FALSE,0,FALSE,0,FALSE,0,TRUE,60641,TRUE,32593,FALSE,0,8606,17194,1232.71,1243.5,28.5,28.01,TRUE,10.1,1,1.5,10.1,11,4.8,351491,393.75,350.71,353.78,17935.03,NA,NA,NA,17252.5,9272.78,NA,2448.43,4891.73,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-05,1519,343,1176,64559,FALSE,0,FALSE,0,FALSE,0,TRUE,62160,TRUE,34112,FALSE,0,8634,17375,1233.43,1239.57,22.6,27.44,TRUE,10.1,1,1.5,10.1,11,4.8,351491,432.16,350.91,352.66,18367.18,NA,NA,NA,17684.66,9704.94,NA,2456.39,4943.23,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-06,1342,382,960,65901,FALSE,0,FALSE,0,FALSE,0,TRUE,63502,TRUE,35454,FALSE,0,8414,17297,1227.14,1234.71,28.5,27.47,TRUE,10.1,1,1.5,10.1,11,4.8,351491,381.8,349.12,351.28,18748.99,NA,NA,NA,18066.47,10086.74,NA,2393.8,4921.04,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-07,773,175,598,66674,FALSE,0,FALSE,0,FALSE,0,TRUE,64275,TRUE,36227,FALSE,0,8629,17365,1251.43,1233.93,22.6,27.24,TRUE,10.1,1,1.5,10.1,11,4.8,351491,219.92,356.03,351.06,18968.91,NA,NA,NA,18286.39,10306.67,NA,2454.97,4940.38,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-08,465,143,322,67139,FALSE,0,FALSE,0,FALSE,0,TRUE,64740,TRUE,36692,FALSE,0,8634,17286,1257.57,1230.57,30.8,26.47,TRUE,10.1,1,1.5,10.1,11,4.8,351491,132.29,357.78,350.1,19101.2,NA,NA,NA,18418.68,10438.96,NA,2456.39,4917.91,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-09,1559,467,1092,68698,FALSE,0,FALSE,0,FALSE,0,TRUE,66299,TRUE,38251,FALSE,0,8590,17268,1245.71,1229.86,30,27,TRUE,10.1,1,1.5,10.1,11,4.8,351491,443.54,354.41,349.9,19544.74,NA,NA,NA,18862.22,10882.5,NA,2443.87,4912.79,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-10,1718,476,1242,70416,FALSE,0,FALSE,0,FALSE,0,TRUE,68017,TRUE,39969,FALSE,0,8760,17436,1267.43,1217.93,27.7,26.31,TRUE,10.1,1,1.5,10.1,11,4.8,351491,488.77,360.59,346.5,20033.51,NA,NA,NA,19350.99,11371.27,NA,2492.24,4960.58,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-11,1427,330,1097,71843,FALSE,0,FALSE,0,FALSE,0,TRUE,69444,TRUE,41396,FALSE,0,8803,17409,1235.14,1210.5,23.1,27.06,TRUE,10.1,1,1.5,10.1,11,4.8,351491,405.98,351.4,344.39,20439.5,NA,NA,NA,19756.98,11777.26,NA,2504.47,4952.9,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-12,1436,377,1059,73279,FALSE,0,FALSE,0,FALSE,0,TRUE,70880,TRUE,42832,FALSE,0,8720,17354,1227.71,1187.21,26.3,27.47,TRUE,10.1,1,1.5,10.1,11,4.8,351491,408.55,349.29,337.76,20848.04,NA,NA,NA,20165.52,12185.8,NA,2480.86,4937.25,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-13,1494,354,1140,74773,FALSE,0,FALSE,0,FALSE,0,TRUE,72374,TRUE,44326,FALSE,0,8872,17286,1232.57,1189.93,23.7,26.49,TRUE,10.1,1,1.5,10.1,11,4.8,351491,425.05,350.67,338.54,21273.09,NA,NA,NA,20590.57,12610.85,NA,2524.1,4917.91,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-14,547,152,395,75320,FALSE,0,FALSE,0,FALSE,0,TRUE,72921,TRUE,44873,FALSE,0,8646,17275,1184.43,1182.43,27.8,25.53,TRUE,10.1,1,1.5,10.1,11,4.8,351491,155.62,336.97,336.4,21428.71,NA,NA,NA,20746.19,12766.47,NA,2459.81,4914.78,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-15,413,139,274,75733,FALSE,0,FALSE,0,FALSE,0,TRUE,73334,TRUE,45286,FALSE,0,8594,17228,1163.43,1184.14,33.7,25.36,TRUE,10.1,1,1.5,10.1,11,4.8,351491,117.5,331,336.89,21546.21,NA,NA,NA,20863.69,12883.97,NA,2445.01,4901.41,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-16,1593,368,1225,77326,FALSE,0,FALSE,0,FALSE,0,TRUE,74927,TRUE,46879,FALSE,0,8628,17218,1128.71,1185,23.1,25,TRUE,10.1,1,1.5,10.1,11,4.8,351491,453.21,321.12,337.14,21999.43,NA,NA,NA,21316.9,13337.18,NA,2454.69,4898.56,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-17,1381,290,1091,78707,FALSE,0,FALSE,0,FALSE,0,TRUE,76308,TRUE,48260,FALSE,0,8291,17051,1112.43,1170.86,21,24.79,TRUE,10.1,1,1.5,10.1,11,4.8,351491,392.9,316.49,333.11,22392.32,NA,NA,NA,21709.8,13730.08,NA,2358.81,4851.05,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-18,1280,280,1000,79987,FALSE,0,FALSE,0,FALSE,0,TRUE,77588,TRUE,49540,FALSE,0,8144,16947,1129.71,1156.93,21.9,24.44,TRUE,10.1,1,1.5,10.1,11,4.8,351491,364.16,321.41,329.15,22756.49,NA,NA,NA,22073.96,14094.24,NA,2316.99,4821.46,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-19,1193,284,909,81180,FALSE,0,FALSE,0,FALSE,0,TRUE,78781,TRUE,50733,FALSE,0,7901,16621,1140.57,1144.43,23.8,23.31,TRUE,10.1,1,1.5,10.1,11,4.8,351491,339.41,324.49,325.59,23095.9,NA,NA,NA,22413.38,14433.66,NA,2247.85,4728.71,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-20,1380,306,1074,82560,FALSE,0,FALSE,0,FALSE,0,TRUE,80161,TRUE,52113,FALSE,0,7787,16659,1137.43,1117.86,22.2,23.2,TRUE,10.1,1,1.5,10.1,11,4.8,351491,392.61,323.6,318.03,23488.51,NA,NA,NA,22805.99,14826.27,NA,2215.42,4739.52,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-21,668,170,498,83228,FALSE,0,FALSE,0,FALSE,0,TRUE,80829,TRUE,52781,FALSE,0,7908,16554,1157.29,1124.5,25.4,22.69,TRUE,10.1,1,1.5,10.1,11,4.8,351491,190.05,329.25,319.92,23678.56,NA,NA,NA,22996.04,15016.32,NA,2249.84,4709.65,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-22,489,126,363,83717,FALSE,0,FALSE,0,FALSE,0,TRUE,81318,TRUE,53270,FALSE,0,7984,16578,1150.43,1130.79,25.8,22.26,TRUE,10.1,1,1.5,10.1,11,4.8,351491,139.12,327.3,321.71,23817.68,NA,NA,NA,23135.16,15155.44,NA,2271.47,4716.48,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-23,1571,351,1220,85288,FALSE,0,FALSE,0,FALSE,0,TRUE,82889,TRUE,54841,FALSE,0,7962,16590,1160.14,1127.64,22.3,22.19,TRUE,10.1,1,1.5,10.1,11,4.8,351491,446.95,330.06,320.82,24264.63,NA,NA,NA,23582.11,15602.39,NA,2265.21,4719.89,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-24,1520,264,1256,86808,FALSE,0,FALSE,0,FALSE,0,TRUE,84409,TRUE,56361,FALSE,0,8101,16392,1123.29,1134.21,17.4,22.36,TRUE,10.1,1,1.5,10.1,11,4.8,351491,432.44,319.58,322.69,24697.08,NA,NA,NA,24014.56,16034.83,NA,2304.75,4663.56,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-25,1232,233,999,88040,FALSE,0,FALSE,0,FALSE,0,TRUE,85641,TRUE,57593,FALSE,0,8053,16197,1119.29,1152.86,18.9,22.34,TRUE,10.1,1,1.5,10.1,11,4.8,351491,350.51,318.44,327.99,25047.58,NA,NA,NA,24365.06,16385.34,NA,2291.1,4608.08,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-26,1261,294,967,89301,FALSE,0,FALSE,0,FALSE,0,TRUE,86902,TRUE,58854,FALSE,0,8121,16022,1121,1157.14,23.3,22,TRUE,10.1,1,1.5,10.1,11,4.8,351491,358.76,318.93,329.21,25406.34,NA,NA,NA,24723.82,16744.1,NA,2310.44,4558.3,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-27,1122,263,859,90423,FALSE,0,FALSE,0,FALSE,0,TRUE,88024,TRUE,59976,FALSE,0,7863,15650,1117.86,1132,23.4,21.97,TRUE,10.1,1,1.5,10.1,11,4.8,351491,319.21,318.03,322.06,25725.55,NA,NA,NA,25043.03,17063.31,NA,2237.04,4452.46,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-28,640,162,478,91063,FALSE,0,FALSE,0,FALSE,0,TRUE,88664,TRUE,60616,FALSE,0,7835,15743,1111.14,1125.07,25.3,22.41,TRUE,10.1,1,1.5,10.1,11,4.8,351491,182.08,316.12,320.09,25907.63,NA,NA,NA,25225.11,17245.39,NA,2229.08,4478.92,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
2020-11-29,501,117,384,91564,FALSE,0,FALSE,0,FALSE,0,TRUE,89165,TRUE,61117,FALSE,0,7847,15831,1155.29,1123.71,23.4,22.44,TRUE,10.1,1,1.5,10.1,11,4.8,351491,142.54,328.68,319.7,26050.17,NA,NA,NA,25367.65,17387.93,NA,2232.49,4503.96,1,734,COVID19Tests,2021-06-08_07-46-56,day,all,TI
